cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Phagosome	0.382932467058213	1.7582068071340837	0.0	0.010594775621135383	0.224	67/169	24.47%	H2-Q1;H2-Bl;H2-Q2;Cyba;Gm8909;Sec61b;H2-Q8;Rab5c;H2-Q6;Mrc2;Tubb2b;C1rb;Coro1a;H2-Q10;Atp6v1f;Tubb2a;Sftpd;H2-Q4;H2-T23;H2-Q9;H2-Q7;Tap2;Ncf4;Tuba1c;Hgs;H2-L;Sec61g;H2-Ab1;Tcirg1;H2-Eb1;Rilp;Tubb4b;Dync1h1;Atp6v0e;H2-T3;Actg1;H2-T10;H2-Aa;H2-D1;H2-K1;H2-Oa;Tap1;H2-M3;Atp6v1c2;H2-T9;Actb;Tubb5;H2-T24;Stx18;H2-Ob;Itgb5;Cd14;Tuba1b;Sec61a1;C3;Itgb2l;Cd209a;Tubb1;Itgb2;Cd209d;Atp6v0b;Colec12;Atp6v0c;Tuba1a;Gm7030;Ncf2;Mpo
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_INTERFERON_ALPHA_RESPONSE	0.4184852594667064	1.757177953416128	0.0	0.0024723357591466453	0.0155	41/92	25.44%	Ogfr;Mvb12a;Rnf31;Ifi35;Trafd1;Ifitm1;Cnp;Uba7;Isg20;Ifi27;Cd74;Ifi30;Il4ra;Slc25a28;Adar;Bst2;Psmb9;Psmb8;Ifitm3;Tap1;Sell;Helz2;Ifitm2;Csf1;Mov10;Isg15;Stat2;Trim14;C1s1;Epsti1;Irf1;Dhx58;Trim26;Casp1;Oas1a;Trim21;B2m;Cmtr1;Ncoa7;Irf7;Ccrl2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Alzheimer disease	0.3849931588987758	1.752728129474345	0.0006887052341597796	0.010825946724051221	0.2345	67/162	22.86%	Uqcrq;Grin2d;Ndufa2;Ndufs7;Ndufa13;Ndufb7;Uqcr11;Cox8a;Ndufa11;Uqcr10;Sdhb;Cox6a1;Ndufb6;Atp5d;Ndufa6;Ndufa1;Cox5b;Bad;Ndufs6;Ndufa7;Psen2;Atp5e;Cacna1c;Calm3;Atp5g1;Ndufv3;Ndufa3;Apbb1;Ndufc2;Ndufs8;Uqcrc1;Lrp1;Ndufb2;Psenen;Atp5g3;Cox5a;Uqcrfs1;App;Apoe;Cox4i1;Cox4i2;Ndufa8;Cox6b1;Tnfrsf1a;Capn1;Atp2a1;Ndufc1;Atp5j;Cox7a2;Ndufv1;Ndufa4l2;Ndufb11;Cacna1s;Plcb3;Cox6b2;Plcb4;Ndufb9;Cyc1;Atp5a1;Cox6a2;Ndufb10;Atp2a3;Cox6c;Ndufb3;Ndufa12;Cox7a2l;Atp5o
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Hematopoietic cell lineage	0.41671427261636684	1.7525028759019972	0.0007446016381236039	0.010374865610549087	0.2345	52/89	30.65%	Il3ra;Cd37;H2-Ab1;Csf2ra;H2-Eb1;Itga2b;Gp9;Cd5;Epor;Il4ra;Ms4a1;H2-Aa;Flt3;Siglech;Cd3d;H2-Oa;Cd3e;Il7r;Il11ra1;Csf1r;Cd4;Csf1;H2-Ob;Flt3l;Cd19;Cd22;Cd14;Cr2;Cd3g;Dntt;Il9r;Cd8b1;Csf3r;Kit;Cd7;Cd8a;Itga4;Csf2;Il6;Itga3;Il1r2;Il2ra;Gp1bb;Anpep;Il4;Il1b;Cd1d1;Fcer2a;Gp5;Cd2;Tnf;Itga5
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__EDA Signalling in Hair Follicle Development WP3652	0.590912739733335	1.7477130827157736	0.0069084628670120895	0.050402935041454294	0.273	12/18	30.03%	Nfkb2;Relb;Ltb;Rela;Nfkb1;Bmp1;Rel;Gli1;Ascc1;Sostdc1;Wnt3;Eda
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Cardiac muscle contraction	0.43303189311036877	1.7419356788460627	0.0015349194167306216	0.011250009714900066	0.2585	30/71	24.22%	Uqcrq;Uqcr11;Cox8a;Uqcr10;Cox6a1;Cox5b;Tpm3;Cacna1c;Uqcrc1;Slc9a1;Cox5a;Uqcrfs1;Atp1a2;Cox4i1;Cox4i2;Cacnb3;Cox6b1;Cacnb1;Ryr2;Cox7a2;Cacna1s;Cox6b2;Cyc1;Myl4;Cacng8;Cox6a2;Cox6c;Cox7a2l;Cox7a1;Cacng1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__TYROBP Causal Network WP3625	0.44140728566350085	1.7401258901984595	0.0015710919088766694	0.04669091764266041	0.2935	27/58	26.29%	Hlx;C1qc;Cd37;Lyl1;Bin2;Tcirg1;Gpx1;Nrros;Hcls1;Rps6ka1;Cxcl16;Pycard;Cytl1;Runx3;Ppp1r18;Cd4;Stat5a;Tmem106a;Rnase6;C3;Maf;Itgb2;Sh2b3;Ncf2;Fkbp15;Tyrobp;Nckap1l
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Notch signaling pathway	0.46035879546962993	1.7370103466174591	0.001579778830963665	0.011561627838619068	0.272	22/49	15.39%	Ncor2;Lfng;Dtx2;Ctbp1;Rbpjl;Dvl1;Psen2;Dtx3;Dvl2;Numbl;Psenen;Hes1;Mfng;Jag2;Kat2a;Notch4;Notch3;Notch1;Dll4;Rfng;Dll1;Dtx1
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.3695088267170945	1.7311547082266914	0.0	0.0028578074635297246	0.0215	82/194	25.44%	Junb;Ier2;Zc3h12a;Nfkb2;Phlda2;Cebpb;Ninj1;Relb;Kdm6b;Bcl3;Gadd45b;Rela;Cebpd;Tubb2a;Cdkn1a;Pde4b;Ier5;Nfkb1;Btg1;Tnip1;Irs2;Ehd1;G0s2;Phlda1;Hes1;Nr4a2;Nr4a3;Ldlr;Slc2a6;Socs3;Pmepa1;Nr4a1;Nfkbia;Cd83;Nfkbie;Dusp2;Btg3;Ccnd1;Spsb1;B4galt5;Lamb3;Sod2;Icam1;Gem;Tap1;Il7r;Msc;Lif;Ptx3;Csf1;Stat5a;Tnfaip2;Jun;Rel;Tnfaip6;Rnf19b;Trip10;Ccl5;Panx1;Birc3;Gpr183;Icosl;Klf2;Tnip2;Sphk1;Cxcl1;Eif1;Areg;Irf1;Cd69;Csf2;Slc16a6;Bcl6;Il6;Per1;Dram1;Yrdc;Plk2;Kynu;Birc2;Ier3;Ccrl2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Thermogenesis	0.3644710800205545	1.7288052847617712	0.0	0.012073150079134457	0.293	84/212	22.86%	Uqcrq;Cox17;Sirt6;Ndufa2;Cox14;Ndufs7;Coa6;Ndufa13;Akt1s1;Cox10;Ndufb7;Uqcr11;Cox8a;Ndufaf3;Ndufa11;Atp5j2;Atp5k;Uqcr10;Sdhb;Rptor;Cox6a1;Ndufb6;Atp5d;Ndufa6;Ndufa1;Cox5b;Ndufs6;Ndufa7;Cox19;Atp5e;Atp5g1;Ndufv3;Ndufa3;Ndufc2;Ndufs8;Uqcrc1;Lipe;Ndufb2;Zfp516;Pnpla2;Smarcc2;Grb2;Atp5g3;Cox5a;Uqcrfs1;Cox18;Rps6ka1;Actg1;Smarcd3;Cox4i1;Cox4i2;Ndufa8;Cox6b1;Ppargc1a;Adcy4;Npr1;Ndufc1;Smarca4;Smarcd2;Actb;Coa3;Atp5j;Cox7a2;Ndufv1;Ndufa4l2;Ndufb11;Adcy5;Cox6b2;Hras;Adcy8;Ndufb9;Cyc1;Slc25a29;Atp5a1;Mgll;Cox6a2;Ndufb10;Cox6c;Ndufb3;Prdm16;Mapk13;Ndufa12;Cox7a2l;Atp5o
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	0.3492093402280076	1.7167908567006893	0.0	0.03997353668303214	0.0855	156/319	30.50%	Jak3;H2-DMb2;Tyk2;Rara;Hlx;Bad;Rap1gap;Piezo1;Coro1a;Cd40lg;Rela;Tnfrsf14;Socs1;Zbtb7b;Shb;Card11;Emilin2;Efnb1;Sart1;Stat5b;Tgfb1;Tnfsf14;H2-DMa;Zap70;H2-Ab1;Gata3;H2-Eb1;Ptpn23;Hes1;Cd74;Fcho1;Nr4a3;Smarcc2;Ephb6;Cd81;Ccdc88b;Igf2;Thy1;Gimap5;Sox4;Ccl21a;Cd5;Kif26b;Cd83;Abl1;H2-DMb1;Ap3d1;Cxcl13;Il4ra;Carmil2;Lck;Smarcd3;H2-Aa;Btnl2;Gimap3;Pycard;Icam1;Capn1;Tnfrsf13c;Nfkbid;Pik3r6;Flot1;Cd27;H2-Oa;Cd3e;Rasal3;Il7r;Runx3;Igfbp2;Vsir;Smarca4;Smarcd2;Cd4;Cd6;Actb;Stat5a;H2-Ob;H2-Eb2;Brd4;Tespa1;Sele;Sash3;Prkcq;Il12rb1;Flot2;Slamf1;Mmrn1;Spn;Sox12;Ada;Aif1;Gpam;Klhl25;Rhoh;Itgal;Il12a;Ccl5;Ccr7;Ccl19;Cd209a;Fut7;Icos;Icosl;Il2rg;Ephb4;Fgg;Itgb2;Syk;Il4i1;Hsph1;Cd86;Cd209d;Xcl1;Mdk;Irf1;Adam8;Skap1;Brd2;Ager;Dhps;Itga4;Ptpru;Bcl6;Il6;Sox13;B2m;Ank3;Myo10;Il2ra;Dusp10;Ptafr;Nckap1l;Arid1b;Cd80;Lgals1;Il6st;Fadd;Il4;Smarcd1;Wnt10b;Il1b;Cd1d1;Smarcb1;Il21;Sirpa;Cd160;Cx3cl1;Malt1;Ccl2;Tnfsf11;Nfkbiz;Il12b;Chst2;Sox2;Rasgrp1;Tnf
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Notch Signaling Pathway WP29	0.46034508825591913	1.7120640167855588	0.0032076984763432237	0.05517712609351751	0.375	21/46	15.39%	Ncor2;Lfng;Dtx2;Ctbp1;Rbpjl;Dvl1;Psen2;Dtx3;Dvl2;Numbl;Hes1;Mfng;Jag2;Kat2a;Notch4;Notch3;Notch1;Dll4;Rfng;Dll1;Dtx1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Microglia Pathogen Phagocytosis Pathway WP3626	0.4638481021916746	1.696926362762927	0.0024549918166939444	0.057916416041422634	0.4235	21/41	26.29%	Cyba;Arpc1b;Pik3r2;C1qc;Pik3cd;Lat;Ncf4;Trem2;C1qa;C1qb;Vav1;Pik3r6;Pik3cg;Rac2;Lyn;Vav2;Itgb2;Syk;Ncf2;Tyrobp;Nckap1l
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_DNA_REPAIR	0.37594793431938384	1.687979988292608	0.0	0.0041015708446672456	0.0355	54/145	19.46%	Vps37d;Pold1;Cox17;Ercc2;Edf1;Adrm1;Sac3d1;Bcam;Vps37b;Nme3;Polr2f;Taf10;Zfp707;Tarbp2;Trp53;Nt5c;Polr2i;Ercc1;Rfc2;Pde4b;Aprt;Dad1;Cant1;Nelfe;Taf1c;Poll;Snapc5;Guk1;Polr2e;Ell;Vps28;Brf2;Ccno;Mpg;Hcls1;Alyref;Eif1b;Polr2k;Polr2c;Pom121;Polr2j;Taf6;Pold4;Gtf2f1;Cda;Nme1;Pole4;Nelfcd;Polr1c;Nudt9;Gtf3c5;Ada;Sec61a1;Ercc8
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Viral carcinogenesis	0.35121244188414497	1.6604957931904116	0.0	0.023283932295473597	0.4955	69/211	17.46%	H2-Q1;H2-Bl;Jak3;Scrib;H2-Q2;Bax;Gm8909;Atf6b;Nfkb2;Hist1h2ba;H2-Q8;H2-Q6;Pik3r2;Irf3;Tradd;Bad;Rbpjl;Traf2;H2-Q10;Rela;H2-Q4;Cdkn1a;H2-T23;H2-Q9;Trp53;H2-Q7;Srf;Hdac10;Pik3cd;Ubr4;Ltbr;Hdac4;Stat5b;Nfkb1;H2-L;Hist1h2bc;Bak1;Src;Gtf2h4;Kat2a;Hdac5;Grb2;Hpn;Traf3;Nfkbia;Ccnd3;Vac14;Ccnd1;H2-T3;H2-T10;Atf4;H2-D1;H2-K1;Hist1h4j;Hdac7;Ccr8;Actn4;Hist1h4i;H2-M3;H2-T9;Mad1l1;Hist1h4h;Stat5a;Pxn;Hist1h4d;Stat3;H2-T24;Jun;Rel
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Type II interferon signaling (IFNG) WP1253	0.477612046074236	1.6571966000902283	0.011336032388663968	0.07306860272469212	0.5305	19/33	29.34%	Spi1;Socs1;Socs3;Ciita;Psmb9;Icam1;Tap1;Irf8;Isg15;Nos2;Stat2;Irf1;Ptpn11;Irf4;Stat1;Cxcl9;Il1b;Gbp2b;Cxcl10
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_REGULATION_OF_CELL_CELL_ADHESION	0.3226857606893936	1.6415353909350923	0.0	0.05864410320693618	0.155	229/486	30.35%	Jak3;Scrib;Mapk7;Zc3h12a;Fermt3;H2-DMb2;Cebpb;Tyk2;Spi1;Rara;Hlx;Bad;Rap1gap;Slc4a2;Piezo1;Coro1a;Cd40lg;Rela;Vps33b;Sftpd;Spint2;Tnfrsf14;Socs1;Zbtb7b;Shb;Card11;Cd37;Laptm5;Wnt4;Emilin2;Efnb1;Sart1;Stat5b;Tgfb1;Ephb3;Tnfsf14;Prdx2;Tnfaip8l2;H2-DMa;Zap70;H2-Ab1;Gata3;H2-Eb1;Src;Erbb2;Ptpn23;Hes1;Cd74;Fcho1;Celsr2;Nr4a3;Smarcc2;Ephb6;Cd81;Ccdc88b;Notch4;Taok2;Igf2;Thy1;Gimap5;Akt1;Sox4;Ccl21a;Cd5;Kif26b;Cd83;Abl1;H2-DMb1;Ap3d1;Cxcl13;Il4ra;Tbx21;Carmil2;Notch1;Cxcl12;Lck;Smarcd3;H2-Aa;Btnl2;Gimap3;Pycard;Icam1;Pla2g2d;Capn1;Tnfrsf13c;Nfkbid;Pik3r6;Flot1;Cd27;H2-Oa;Ccm2l;Cd3e;Rasal3;Il7r;Runx3;Igfbp2;Vsir;Smarca4;Btla;Dtx1;Smarcd2;Cd4;Cd6;Actb;Lag3;Muc4;Lax1;Mad1l1;Lrfn3;Stat5a;Ctla4;Dapl1;Adora2a;Hspb1;H2-Ob;Il10;Prnp;H2-Eb2;Brd4;Tespa1;Sele;Sash3;Prkcq;Lrrc32;Il12rb1;Flot2;Slamf1;Mmrn1;Spn;Sox12;Ada;Aif1;Gpam;Klhl25;Akna;Rhoh;Ascl2;Itgal;Il12a;Ccl5;Trpv4;Ccr7;Ccl19;Cd209a;Map2k5;Mad2l2;Lyn;Fut7;Icos;Icosl;Il2rg;Ephb4;Fgg;Itgb2;Syk;Il4i1;Hsph1;Cd86;Gpnmb;Cd209d;Xcl1;Mdk;Irf1;Adam8;Sh2b3;Ppm1f;Skap1;Brd2;Adipoq;Zfp703;Ager;Mink1;Dhps;Itga4;Ptpru;Bcl6;Il6;Nrarp;Sox13;B2m;Ank3;Tigit;Map2k1;Myo10;Il2ra;Hfe;Zc3h12d;Dusp10;Ptafr;Pla2g5;Fgl2;Arg1;Nckap1l;Arid1b;Tsc2;Cd80;Ass1;C1qtnf1;Scgb1a1;Lgals1;Il6st;Fadd;Il4;Smarcd1;Pla2g2e;Wnt10b;Serpine2;Il1b;Cd1d1;Dusp3;Vegfa;Fut9;Smarcb1;Il21;Sirpa;Cd160;Cx3cl1;Malt1;Ccl2;Foxj1;Tnfsf11;Nfkbiz;Il12b;Crtam;Chst2;Tenm3;Dlg5;Sox2;Rasgrp1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__IL-5 Signaling Pathway WP151	0.4104678527200723	1.6364241913998117	0.004629629629629629	0.07884886026671323	0.5875	36/68	25.20%	Bax;Map2k2;Pik3r2;Rap1gap;Dnm2;Socs1;Stat5b;Nfkb1;Sh2b2;Gsk3a;Grb2;Shc1;Akt1;Sox4;Nfkbia;Hcls1;Ccnd3;Rps6ka1;Pim1;Il2rb;Vav1;Icam1;Stat5a;Stat3;Jun;Prkcb;Pik3cg;Hras;Rapgef1;Lyn;Itgb2;Syk;Ptpn11;Unc119;Foxo3;Stat1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__SREBF and miR33 in cholesterol and lipid homeostasis WP2084	0.6177515058299794	1.6149277745983963	0.030918727915194347	0.08710942034338297	0.6565	7/11	19.57%	Sirt6;Srebf1;Nr1h3;Ldlr;Srebf2;Ppargc1a;Med15
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Cytokine-cytokine receptor interaction	0.3307776048667029	1.5859561557736486	0.0006447453255963894	0.0468008945747978	0.7565	113/258	29.41%	Gdf1;Crlf2;Cntfr;Il3ra;Ltb;Tnfrsf18;Gdf15;Il17rc;Cd40lg;Tnfrsf14;Ltbr;Tnfsf12;Tgfb1;Il34;Tnfrsf13b;Tnfsf14;Csf2ra;Ccr10;Tnfrsf25;Ccl27a;Gm1987;Ccl21a;Epor;Il16;Cxcl13;Il4ra;Cxcl16;Il27ra;Ifnar2;Cxcl12;Il2rb;Cxcr5;Gdf5;Ccr6;Tnfrsf1a;Tnfrsf13c;Cd27;Cd40;Ccl4;Ccr8;Tnfrsf17;Relt;Il7r;Il11ra1;Csf1r;Eda2r;Il17d;Cd4;Acvrl1;Lif;Csf1;Acvr1b;Il10;Cxcr3;Il21r;Il17a;Il12rb1;Tnfsf8;Tnfsf13;Osmr;Il9r;Cxcr6;Cxcr1;Ccr9;Il12a;Ccl5;Xcr1;Ccr7;Ccl19;Ackr4;Il2rg;Gdf3;Il17ra;Inhbb;Csf3r;Cxcl1;Tnfrsf11b;Ccr4;Il17c;Xcl1;Il33;Gh;Csf2;Ccl7;Il6;Cxcl14;Cxcr4;Ccl8;Gdf9;Ccl12;Il1r2;Il2ra;Amh;Cxcl9;Il6st;Il15ra;Gdf7;Il4;Tnfsf10;Ccl20;Lta;Il1b;Ccl1;Tnfrsf9;Fasl;Cxcl2;Il21;Cx3cl1;Amhr2;Cxcl10;Ccl2;Osm;Tnfsf11
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__White fat cell differentiation WP2872	0.4635169750354179	1.5635164442743323	0.02422723475355054	0.1205046760379538	0.7935	11/31	11.42%	Srebf1;Cebpb;Rara;Irf3;Cebpd;Stat5b;Ddit3;Nr1h3;Gata3;Cebpa;Tle3
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Small Ligand GPCRs WP353	0.5297916770777882	1.5522586535100085	0.033766233766233764	0.12253011648609087	0.8205	9/17	25.78%	Ptger1;S1pr4;Ptgir;Tbxa2r;Ptger2;S1pr2;Cnr2;Ptger3;Ptafr
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Basal cell carcinoma	0.392024998980586	1.5416415886029422	0.010769230769230769	0.0677179483858154	0.8725	31/61	28.49%	Bax;Gadd45g;Dvl1;Gadd45b;Cdkn1a;Trp53;Wnt4;Dvl2;Bak1;Kif7;Axin2;Fzd8;Fzd2;Apc2;Wnt11;Wnt6;Gli1;Ptch2;Fzd10;Wnt9b;Axin1;Sufu;Wnt7b;Wnt9a;Tcf7;Hhip;Fzd5;Fzd9;Wnt10b;Wnt2;Wnt3
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_UV_RESPONSE_UP	0.3377163541041158	1.5305880451020755	0.0028109627547434997	0.02043664639617187	0.186	41/150	15.81%	Junb;Ap2s1;Tmbim6;Acaa1a;Mgat1;Atp6v1f;Spr;Rrad;Rxrb;Hyal2;Selenow;Tyro3;Cdc34;Furin;Stard3;Btg1;Ephx1;Cnp;Wiz;Bak1;Gal;Dlg4;Bsg;Nr4a1;Aldoa;Dgat1;Nfkbia;Mark2;Ccnd3;Cltb;Btg3;Tst;Sod2;Icam1;Eno2;Alas1;Msx1;Arrb2;Tap1;Igfbp2;Ppif
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	0.33871770807257817	1.52878345166556	0.00625	0.11465580277864827	0.324	63/146	27.95%	Jak3;Scrib;Zc3h12a;Cebpb;Hlx;Slc4a2;Sftpd;Tnfrsf14;Socs1;Zbtb7b;Cd37;Laptm5;Tgfb1;Prdx2;Tnfaip8l2;Erbb2;Cd74;Gimap5;Akt1;Ccl21a;Il4ra;Tbx21;Cxcl12;H2-Aa;Gimap3;Pla2g2d;Nfkbid;Runx3;Vsir;Btla;Dtx1;Lag3;Lax1;Mad1l1;Ctla4;Dapl1;Adora2a;Hspb1;Prnp;Lrrc32;Spn;Ascl2;Il4i1;Cd86;Gpnmb;Mdk;Irf1;Adam8;Bcl6;Nrarp;Tigit;Il2ra;Hfe;Zc3h12d;Pla2g5;Fgl2;Arg1;Tsc2;Cd80;Ass1;Scgb1a1;Il4;Pla2g2e
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Th17 cell differentiation	0.35892236312295467	1.5140346491837788	0.010355029585798817	0.08415033901867393	0.924	38/98	18.74%	Nfkbib;Jak3;Tyk2;Rara;Rela;Rxrb;Lat;Stat5b;Tgfb1;Nfkb1;Zap70;H2-Ab1;Gata3;H2-Eb1;Nfkbia;Nfkbie;Il4ra;Tbx21;Il27ra;Lck;H2-Aa;Il2rb;Cd247;Nfatc1;Cd3d;H2-Oa;Cd3e;Il17d;Cd4;Stat5a;Stat3;H2-Ob;Jun;Il21r;Il17a;Prkcq;Il12rb1;Cd3g
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__B cell receptor signaling pathway	0.3745828197681978	1.5126608921730524	0.015765765765765764	0.08252856180619421	0.927	32/70	21.36%	Nfkbib;Map2k2;Pik3r2;Rela;Card11;Ifitm1;Pik3cd;Nfkb1;Inpp5d;Cd81;Akt2;Grb2;Cd79a;Akt1;Nfkbia;Nfkbie;Inppl1;Blnk;Vav1;Nfatc1;Cd72;Jun;Prkcb;Cd19;Cd22;Cr2;Hras;Rac2;Lyn;Pik3ap1;Vav2;Syk
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Gene regulatory network modelling somitogenesis  WP2852	0.6036160853093692	1.5033463367519304	0.06199460916442048	0.16582878690346795	0.911	5/10	18.62%	Lfng;Hes1;Notch1;Dll1;Hes7
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_APICAL_JUNCTION	0.31943723666239404	1.4937231412745382	0.002059025394646534	0.028312232080550292	0.267	83/194	26.47%	Mvd;Crb3;Cldn7;Sympk;Icam4;Myh9;Baiap2;Adam15;Tgfbi;Grb7;Src;Jup;Nrtn;Tspan4;Akt2;Taok2;Thy1;Shc1;Nectin1;Pkd1;Nectin2;Cldn5;Inppl1;Bmp1;Fscn1;Actg1;Gnai2;Lamb3;Stx4a;Cnn2;Icam1;Dhx16;Pard6g;Icam5;Mmp2;Jam3;Actn4;Vasp;Zyx;Actb;Cntn1;Adam23;Gtf2f1;Insig1;Myl9;Map4k2;Sdc3;Itga10;Pfn1;Madcam1;Col16a1;Hras;Mpzl1;Icam2;Rac2;Mmp9;Cadm3;Sorbs3;Speg;Ldlrap1;Rras;Vav2;Syk;Tnfrsf11b;Myh10;Cd86;Mdk;Mapk13;Itga9;Kcnh2;Alox8;Crat;Actn3;Itga3;Nrxn2;Nectin4;Skap2;Lima1;Exoc4;Pbx2;Amh;Thbs3;Evl
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__EPO Receptor Signaling WP1249	0.46094214453994065	1.4883482416341243	0.03779786359901397	0.17471778278442007	0.934	13/26	17.64%	Map2k2;Socs1;Stat5b;Irs2;Src;Grb2;Cish;Shc1;Akt1;Epor;Stat5a;Stat3;Pik3cg
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Delta-Notch Signaling Pathway WP265	0.3591602478796656	1.48259950922648	0.015909090909090907	0.17106980820883802	0.94	32/81	17.12%	Tcf3;Cntfr;Hes6;Ncor2;Lfng;Pik3r2;Ring1;Psen2;Rela;Trp53;Furin;Zfpm1;Numbl;Psenen;Hes1;Mfng;Jag2;Notch4;Akt1;Nfkbia;App;Notch3;Hivep3;Notch1;Dll4;Lck;Dll1;Dtx1;Cntn1;Spen;Stat3;Jun
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Kaposi sarcoma-associated herpesvirus infection	0.3181767911818564	1.4825786433090524	0.0020463847203274215	0.10282014717190427	0.9635	68/196	21.82%	H2-Q1;H2-Bl;Gng5;H2-Q2;Bax;Gm8909;Map2k2;Tyk2;H2-Q8;H2-Q6;Gnb2;Pik3r2;Irf3;Tradd;Prex1;Traf2;H2-Q10;Rela;H2-Q4;Cdkn1a;H2-T23;H2-Q9;Nfatc4;Trp53;H2-Q7;Calm3;Pik3cd;Nfkb1;Gng3;H2-L;Bak1;Src;Pik3r5;Akt2;Traf3;Akt1;Nfkbia;Ifnar2;Ccnd1;H2-T3;H2-T10;Ubb;Nfatc1;H2-D1;Icam1;H2-K1;Tnfrsf1a;Ticam1;Pik3r6;Ccr8;H2-M3;H2-T9;Pdgfb;Stat3;H2-T24;Map2k7;Jun;Pik3cg;Hras;C3;Stat2;Lyn;Syk;Ikbke;Cxcl1;E2f1;Ccr4;Cd86
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Inflammatory bowel disease (IBD)	0.38839269896239254	1.4805829454418908	0.03156274056966898	0.10164269435705267	0.965	29/55	30.50%	Rela;Tgfb1;Nfkb1;H2-Ab1;H2-Eb1;Il4ra;Tbx21;H2-Aa;Nfatc1;H2-Oa;Nod2;Stat3;H2-Ob;Il10;Jun;Il21r;Il17a;Il12rb1;Il12a;Il2rg;Maf;Stat4;Il6;Stat1;Il4;Il1b;Il21;Il12b;Tnf
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Kit Receptor Signaling Pathway WP407	0.36826593381992206	1.467834373231821	0.01934984520123839	0.17854952765202547	0.955	32/67	25.20%	Fes;Pik3r2;Matk;Bad;Socs1;Stat5b;Grb7;Sh2b2;Src;Inpp5d;Grb2;Cish;Shc1;Akt1;Abl1;Epor;Rps6ka1;Vav1;Stat5a;Stat3;Prkcb;Pik3cg;Stap1;Hras;Fyn;Lyn;Vav2;Kit;Ptpn11;Ptpru;Map2k1;Stat1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Acute myeloid leukemia	0.36048940889174125	1.4582256434034748	0.015220700152207	0.11974944810115339	0.98	32/69	25.74%	Map2k2;Spi1;Rara;Pik3r2;Bad;Rela;Ppard;Pik3cd;Stat5b;Nfkb1;Jup;Eif4ebp1;Cebpa;Akt2;Grb2;Akt1;Pim1;Ccnd1;Flt3;Pim2;Csf1r;Stat5a;Stat3;Cd14;Hras;Pml;Kit;Per2;Csf2;Mpo;Map2k1;Tcf7
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Malaria	0.3987329713763887	1.4560919345532313	0.0322061191626409	0.11838217409388768	0.9815	24/43	31.93%	Cd40lg;Sdc1;Tgfb1;Lrp1;Cd81;Icam1;Cd40;Tlr9;Il10;Sele;Ackr1;Itgal;Il12a;Itgb2l;Itgb2;Il6;Ccl12;Thbs3;Il1b;Myd88;Ccl2;Tnf;Pecam1;Gypc
