rank_pos_NES	cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
45	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__TNF-alpha NF-kB Signaling Pathway WP246	0.4164595666642278	1.6896142721147944	0.048109965635738834	0.07462071061142102	0.4505	65/180	12.78%	Cdc34;Psmc2;Ikbke;Psmc1;Psmd6;Ptpn11;Ppp2ca;Rpl6;Kpna6;Nfkb1;Psmd1;Akt1;Traf3;Faf1;Tank;Tbk1;Prkcz;Hsp90aa1;Eif4a3;Hdac2;Polr1d;Sumo1;Smarca4;Cops3;Cflar;Psmd3;Psmd12;G3bp2;Kpna3;Smarcb1;Casp8ap2;Ube2i;Ktn1;Nsmaf;Cyld;Ptk2;Nkiras2;Kpna2;Smarce1;Fbxw11;Traf6;Csnk2a1;Ripk1;Ddx3x;Rps6kb1;Ywhag;Tnip1;Nfkbiz;Lrpprc;Tnfaip3;Mtif2;Azi2;Dcaf7;Pml;Traf4;Flna;Tab3;Psmc3;Src;Bag4;Rack1;Bcl7a;Rps6ka5;Papola;Polr1e
46	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__RIG-I-like receptor signaling pathway	0.4179824649275082	1.6641699129661502	0.015332197614991482	0.08341279041850447	0.4995	16/60	9.40%	Ikbke;Nfkb1;Mapk8;Traf3;Mapk9;Map3k7;Tank;Tbk1;Mapk13;Cyld;Mapk11;Traf6;Ripk1;Ddx3x;Azi2;Atg5
47	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Citrate cycle (TCA cycle)	0.47927727785348556	1.6634795625471592	0.012903225806451613	0.07956487895574607	0.501	12/31	15.61%	Cs;Acly;Csl;Idh3a;Fh1;Sucla2;Dlat;Aco2;Dlst;Suclg2;Pdhb;Sdhb
48	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Mismatch repair	0.5126288160739847	1.6265878280425992	0.02390998593530239	0.0840940738629738	0.5635	9/22	13.14%	Msh6;Mlh3;Pcna;Rfc1;Rfc3;Exo1;Rfc2;Rfc5;Pms2
49	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__G1 to S cell cycle control WP413	0.41212648620890946	1.6228626324181756	0.010889292196007259	0.09619850771935508	0.58	24/61	15.33%	Mdm2;Orc5;Trp53;Wee1;Orc4;Mnat1;Cdk4;Ccne1;Pole2;Cdkn1a;Prim2;Pcna;Tfdp1;Rbl1;Cdk7;Orc2;Cdk6;Atm;Cdc25a;Orc1;Pole;Ccne2;E2f3;E2f6
50	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways) WP4346	0.41608171568006846	1.6087989137354688	0.014336917562724014	0.09606649075535409	0.6055	22/49	11.73%	Fdft1;Hsd17b7;Sc5d;Dhcr24;Ggps1;Cyp51;Hmgcr;Mvk;Hmgcs1;Lss;Sqle;Fads2;Acsl4;Acsl3;Idi1;Nsdhl;Fasn;Fdps;Pmvk;Msmo1;Mvd;Scd2
51	GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.3859734871125907	1.5990667800611857	0.025404157043879907	0.039055685571702976	0.16	46/105	20.07%	Cebpb;Eif4a1;Nabp1;Wfs1;Eif2ak3;Gosr2;Vegfa;Kif5b;Eif2s1;Eif4a3;Cnot2;Dnaja4;Ddit4;Dcp1a;Calr;Eif4g1;Tubb2a;Pop4;Exoc2;Ssr1;Nfyb;Zbtb17;Sdad1;Paip1;Atf3;Exosc10;Dcp2;Chac1;Nop56;Hspa9;Xpot;Slc30a5;Khsrp;Hsp90b1;Asns;Hyou1;Exosc9;Eef2;Hspa5;Nop14;Serp1;Eif4e;Cnot6;Dnajc3;Spcs1;Slc7a5
52	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__IL-1 Signaling Pathway WP37	0.4467018207468543	1.5965884985633445	0.032467532467532464	0.09536604953009355	0.633	11/36	6.15%	Il1a;Ptpn11;Peli1;Il1rap;Nfkb1;Mapk8;Akt1;Map3k7;Prkcz;Mapk1;Traf6
53	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Steroid biosynthesis	0.5150703870559622	1.5954107046327792	0.03671071953010279	0.08924941909588624	0.617	8/19	7.34%	Fdft1;Hsd17b7;Sc5d;Dhcr24;Cyp51;Lss;Sqle;Nsdhl
54	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Mitophagy	0.4044468502574055	1.591931996771288	0.017152658662092625	0.08672540774632267	0.6265	26/62	18.78%	Mfn2;Rras2;Eif2ak3;Mapk8;Mapk9;Usp15;Tbk1;Trp53;Usp30;Becn1;Foxo3;Atg9b;Pgam5;Csnk2a1;Atg5;Src;Bcl2l1;Hif1a;Bnip3l;Hras;Rhot1;Atg9a;Nras;Usp8;Cited2;Kras
55	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Spliceosome	0.38630195637739767	1.5879275331244653	0.03178484107579462	0.08466398227478204	0.6355	49/131	18.03%	Alyref;Sf3a3;Hspa8;Prpf38a;Prpf40a;Hnrnpu;Eif4a3;Hnrnpk;Thoc1;Dhx15;Prpf4;Txnl4a;U2af2;Ddx42;Bud31;Prpf8;Rbm17;Srsf10;Snrnp200;Aqr;Sf3b1;U2surp;Thoc2;Tra2b;Srsf1;Snrnp40;Eftud2;Snrpb;Dhx8;Srsf6;Gm4340;Sf3b3;Cwc15;Sf3a1;Tra2a;Crnkl1;Srsf7;Cdc5l;Snrpd1;Ddx46;Thoc3;Snw1;Dhx38;Prpf6;Rbm22;Hnrnpc;Ddx23;Dhx16;Plrg1
56	GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_MYC_TARGETS_V2	0.4045783726683621	1.575060941872865	0.015533980582524271	0.036766633460913335	0.1665	35/57	28.09%	Rabepk;Utp20;Supv3l1;Hk2;Cdk4;Pus1;Mrto4;Farsa;Bysl;Noc4l;Imp4;Ipo4;Rrp12;Nop56;Wdr43;Nip7;Dusp2;Ddx18;Pes1;Ung;Plk4;Wdr74;Hspd1;Mphosph10;Npm1;Aimp2;Mcm4;Tmem97;Ndufaf4;Tfb2m;Mcm5;Pa2g4;Cbx3;Mybbp1a;Rrp9
57	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Alpha6-Beta4 Integrin Signaling Pathway WP488	0.39039244552376606	1.5649418624117695	0.014198782961460446	0.1038732012241443	0.6905	23/66	12.47%	Lama3;Egfr;Lamb1;Sfn;Itgb4;Akt1;Pik3cb;Pik3r3;Mtor;Smad2;Lamc2;Lama5;Lamb3;Yes1;Ptk2;Irs1;Cdkn1a;Met;Dsp;Eif6;Src;Dst;Rac1
58	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Pyrimidine metabolism	0.4019906729839252	1.5623854173943996	0.018518518518518517	0.08977903103337831	0.6855	16/56	13.41%	Entpd3;Uck2;Ctps;Cad;Nme7;Upp1;Nudt2;Rrm1;Dctd;Ctps2;Uprt;Nt5c2;Rrm2b;Rrm2;Entpd6;Tyms
59	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Pancreatic cancer	0.38291709323391965	1.5552203666901276	0.018711018711018712	0.08886744627341825	0.697	32/75	14.98%	Egfr;Polk;Nfkb1;Mapk8;Bak1;Akt1;Mapk9;Pik3cb;Pik3r3;Vegfa;Mtor;Smad2;Trp53;Bax;Tgfbr1;Cdk4;Mapk1;Rala;Cdkn1a;Rps6kb1;Tgfa;Rac3;Smad4;Cdc42;Cdk6;Gadd45b;Bcl2l1;Rac1;Brca2;Smad3;E2f3;Jak1
60	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Autophagy	0.36126281277990024	1.5301332227934183	0.023195876288659795	0.09490997749069789	0.742	34/127	9.40%	Mtmr4;Ctsl;Rras2;Ppp2ca;Atg2b;Eif2ak3;Mapk8;Akt1;Mapk9;Pik3cb;Atg4b;Pik3r3;Ppp2cb;Map3k7;Prkaa1;Rragc;Mtor;Eif2s1;Eif2ak4;Igf1r;Cflar;Camkk2;Wipi2;Becn1;Mapk1;Ddit4;Atg9b;Irs1;Traf6;Rps6kb1;Map2k2;Rheb;Pdpk1;Atg5
61	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Wnt Signaling Pathway WP403	0.39118690130263306	1.5279692689451816	0.016483516483516484	0.11906680063990521	0.753	19/60	15.64%	Plau;Wnt7b;Fzd6;Mapk9;Ctnnb1;Prkcz;Ldlr;Dvl1;Apc;Wnt7a;Csnk1e;Fzd3;Pafah1b1;Fbxw2;Rac1;Prkch;Fzd9;Ppp2r5c;Prkcd
62	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Hepatitis C	0.37406627845689555	1.5201892141373465	0.045714285714285714	0.09527754077975727	0.763	38/150	8.39%	Cldn6;Ikbke;Cldn4;Egfr;Ppp2ca;Cldn1;Eif2ak3;Cldn7;Nfkb1;Bak1;Akt1;Traf3;Pik3cb;Ctnnb1;Pik3r3;Ppp2cb;Ppp2r1b;Tbk1;Apaf1;Trp53;Eif2s1;Bax;Eif2ak4;Ldlr;Cd81;Cflar;Cldn3;Cdk4;Mapk1;Cdkn1a;Traf6;Ppp2r2c;Ripk1;Ocln;Ywhag;Bid;Eif2ak2;Map2k2
63	GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_ADHERENS_JUNCTION_ORGANIZATION	0.383021588696132	1.5189279785838474	0.019891500904159132	0.07368097530990678	0.2765	15/56	9.93%	Tbcd;Vcl;Ctnnb1;Afdn;Vegfa;Epha4;Rdx;Pak2;Dlg5;Tjp1;Plekha7;Pkp2;Dsp;Smad7;Cdc42
64	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Endometrial cancer	0.39156080198168447	1.5114890900759628	0.024667931688804556	0.09546854528367896	0.7785	16/58	8.96%	Egfr;Polk;Ctnna1;Bak1;Akt1;Pik3cb;Ctnnb1;Pik3r3;Trp53;Bax;Foxo3;Mapk1;Cdkn1a;Apc;Map2k2;Pdpk1
65	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__p38 MAPK Signaling Pathway WP350	0.4171697115395766	1.5066262195113762	0.03576982892690513	0.12667940008247783	0.797	11/33	13.14%	Map3k9;Map3k7;Map2k4;Tgfbr1;Ripk1;Creb1;Cdc42;Hmgn1;Rps6ka5;Rac1;Hras
66	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Basal cell carcinoma	0.3810108349657344	1.5000664979691725	0.02032520325203252	0.09680340218679764	0.7985	15/61	11.72%	Wnt7b;Smo;Fzd6;Polk;Bak1;Ctnnb1;Trp53;Bax;Cdkn1a;Dvl1;Apc;Wnt7a;Wnt9a;Fzd3;Gadd45b
67	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__HIF-1 signaling pathway	0.356555101156439	1.4954860960394174	0.023255813953488372	0.09542781638210741	0.805	27/99	8.87%	Eno1b;Eif4e2;Egfr;Tfrc;Plcg2;Nfkb1;Eno1;Akt1;Pik3cb;Pik3r3;Camk2g;Vegfa;Mtor;Slc2a1;Igf1r;Hk2;Mapk1;Cul2;Aldoa;Cdkn1a;Rps6kb1;Pfkfb3;Pdk1;Rps6;Pfkl;Map2k2;Pgk1
68	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Central carbon metabolism in cancer	0.3688421080365658	1.4749944319017962	0.03383458646616541	0.10154085424525332	0.84	28/64	16.22%	Egfr;Akt1;Pik3cb;Pik3r3;G6pdx;Mtor;Slc2a1;Trp53;G6pd2;Sirt6;Gls;Hk2;Mapk1;Met;Pdk1;Pkm;Pfkl;Map2k2;Ret;Ldha;Tigar;Hif1a;Hras;Slc16a3;Pdhb;Pgam1;Map2k1;Nras
69	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__IL-2 Signaling Pathway WP450	0.3585040066354019	1.4696466796275718	0.0234375	0.14366902866960554	0.854	22/75	8.42%	Ptpn11;Nfkb1;Mapk8;Akt1;Mapk9;Pik3cb;Mtor;Prkcz;Hsp90aa1;Crk;Foxo3;Ets2;Mapk1;Irs1;Stam2;Ybx1;Rps6kb1;Eif3b;Creb1;Ets1;Map2k2;Nr3c1
70	GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOCC_ADHERENS_JUNCTION	0.34575247591940844	1.4606170845652173	0.034375	0.07922685517194276	0.346	32/150	8.42%	Ajuba;Lama3;Shroom2;Nectin4;Lmo7;Pkp1;Ctnna1;Itgb1;Vcl;Ctnnb1;Nectin2;Pkp3;Afdn;Vegfa;Shroom4;Rdx;Ctnnd2;Mpp7;Dlg5;Tjp1;Plekha7;Wnk3;Ssx2ip;Apc;Cd99l2;Limd1;Pkp2;Lin7c;Trpv4;Myh9;Dsp;Smad7
71	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Mannose type O-glycan biosynthesis	0.46590031633229506	1.459788045615575	0.07215007215007214	0.10581847791832794	0.8615	5/22	5.55%	Pomgnt1;Fkrp;Pomt2;B3galnt2;B4galt3
72	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Proteoglycans in cancer	0.34635539106221513	1.4519743347584932	0.042071197411003236	0.10690987557657426	0.871	51/197	9.93%	Plau;Mdm2;Wnt7b;Smo;Egfr;Gpc1;Ctsl;Fzd6;Ptpn11;Plcg2;Rras2;Cd44;Itgb1;Akt1;Pik3cb;Ctnnb1;Pik3r3;Flnb;Camk2g;Actg1;Vegfa;Mtor;Pxn;Rdx;Smad2;Trp53;Itgav;Igf1r;Mapk13;Itga2;Thbs1;Tiam1;Rock1;Mapk1;Ptk2;Mapk11;Cdkn1a;Met;Rps6kb1;Ppp1cb;Ppp1r12b;Rps6;Wnt7a;Itpr3;Map2k2;Ppp1r12a;Pdpk1;Wnt9a;Cttn;Flna;Cdc42
73	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Other types of O-glycan biosynthesis	0.4572355286582547	1.4487485422773274	0.06151645207439199	0.1053158885969746	0.875	6/22	5.59%	B3glct;Pomt2;Gxylt1;Eogt;B4galt3;Colgalt1
74	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Homologous recombination WP1258	0.5285328277719373	1.4464200090229462	0.08027210884353742	0.15277711457903762	0.8935	8/13	24.93%	Rad50;Nbn;Atm;Mre11a;Brca2;Rpa1;Rad54b;Rad51
75	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Cytokines and Inflammatory Response WP222	0.42949017228401626	1.4448175312007208	0.05706134094151213	0.14684150308051508	0.895	4/25	3.12%	Csf3;Cxcl3;Il1a;Pdgfa
76	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Chronic myeloid leukemia	0.36023377164039444	1.4413409142347935	0.02536997885835095	0.10620336280058741	0.8835	30/76	16.22%	Mdm2;Ptpn11;Polk;Nfkb1;Bcr;Bak1;Akt1;Pik3cb;Pik3r3;Trp53;Bax;Hdac2;Crk;Tgfbr1;Cdk4;Mapk1;Cdkn1a;Ctbp2;Map2k2;Smad4;Cdk6;Gadd45b;Bcl2l1;Runx1;Hras;Smad3;E2f3;Crkl;Map2k1;Nras
77	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Homologous recombination	0.4012731852201195	1.4400443536693819	0.033707865168539325	0.10387156076580623	0.8855	24/40	28.23%	Rad50;Top3a;Nbn;Brip1;Bard1;Brca1;Brcc3;Atm;Rad51d;Blm;Mre11a;Brca2;Topbp1;Rad54l;Rpa1;Xrcc2;Eme1;Rad54b;Rad51;Abraxas1;Palb2;Top3b;Rad51c;Pold3
78	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Fatty acid biosynthesis	0.5060421100994348	1.4202274710106468	0.10065359477124183	0.11181858843762658	0.915	6/13	11.32%	Mcat;Acsl4;Acaca;Acsl3;Fasn;Acsbg1
79	GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.3751836480740752	1.407128806901958	0.050505050505050504	0.08517862631170693	0.4175	16/45	15.22%	Plau;Swap70;Ptpn11;Lif;Crk;Epha2;P2ry12;Ptk2;Ret;Rac3;Ift74;Piezo1;Foxc2;Ada;Cyp1b1;Crkl
80	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Splicing factor NOVA regulated synaptic proteins WP1983	0.391338250287237	1.4066775374987417	0.05492730210016155	0.16978786629124137	0.934	9/40	8.52%	Clstn1;Mapk9;Camk2g;Prkcz;Agrn;Clasp1;Epb41l3;Aplp2;Epb41
81	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Wnt Signaling in Kidney Disease WP3857	0.3930216139518728	1.406274862251882	0.06	0.16271153811673159	0.9345	7/37	8.15%	Wnt7b;Fzd6;Mapk8;Mapk9;Ctnnb1;Dvl1;Wnt7a
82	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__TNF signaling pathway	0.3205882046809752	1.4011247004141314	0.01873536299765808	0.11959634657465651	0.9375	27/109	7.10%	Cebpb;Cxcl3;Mlkl;Nfkb1;Mapk8;Ptgs2;Akt1;Traf3;Mapk9;Mmp14;Pik3cb;Pik3r3;Lif;Map3k7;Nod2;Itch;Fos;Map2k4;Cflar;Mapk13;Cxcl2;Mapk1;Pgam5;Mapk11;Ripk1;Creb1;Tnfaip3
83	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__MicroRNAs in cancer	0.3124464487599858	1.3995271940405738	0.024475524475524476	0.11742639016995256	0.9385	62/198	17.42%	Plau;Mdm2;Ccng1;Egfr;Plcg2;Cd44;Nfkb1;Bak1;Ptgs2;St14;Tpm1;Dicer1;Vegfa;Mtor;Rdx;Trp53;Abcc1;Serpinb5;Pdgfa;Hnrnpk;Crk;Abcb1b;Gls;Thbs1;Rock1;Dnmt1;Ube2i;Ddit4;Ccne1;Irs1;Cdkn1a;Bmi1;Met;Apc;Sirt1;Map2k2;Brca1;Dnmt3b;Cdk6;Atm;Fzd3;Slc45a3;Cdc25a;Igf2bp1;Rps6ka5;Kif23;Hras;Ccne2;Casp3;Cyp1b1;Mir23b;E2f3;Mir96;Mir29a;Crkl;Map2k1;Nras;Slc7a1;Mmp9;Cdc25c;Mir27a;Mir345
84	GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_GLYCOLYSIS	0.32998093829172903	1.3979772197980715	0.03985507246376811	0.053684427039431507	0.2855	50/197	9.81%	Eno1b;Gpr87;Hs6st2;Egfr;Gpc1;Ecd;Cd44;Rpe;Psmc4;Tpbg;Ppp2cb;G6pdx;Vegfa;Ier3;B4galt7;Plod2;Polr3k;Gale;Ak4;Slc25a13;Got2;Homer1;Me2;Cldn3;Hk2;Pdk3;Pfkfb1;Ddit4;Agrn;B3gnt3;Aldoa;Gpc4;Gmppb;B3galt6;Met;Nsdhl;Hdlbp;Pkp2;Pkm;Pgm2;Tgfa;Galk2;Zfp292;Pgk1;Bpnt1;Aldh7a1;Mif;Arpp19;Copb2;Ldha
85	GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_EPITHELIAL_CELL_CELL_ADHESION	0.47869707908574993	1.3958260743032178	0.10612244897959183	0.07893658436635591	0.4355	5/15	8.10%	Ctnna1;Serpinb8;Vcl;Plekha7;Dsp
86	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Viral carcinogenesis	0.33488071592169394	1.3935279363914508	0.04779411764705882	0.11776470968683946	0.9425	82/217	16.22%	Mdm2;Psmc1;Gtf2h1;Mad1l1;Nfkb1;Actn1;Pmaip1;Bak1;Traf3;Pik3cb;Pik3r3;Usp7;Pxn;Trp53;Bax;Hdac3;Hdac2;Hnrnpk;Hist1h4i;Cdk4;Mapk1;Gtf2e2;Ccne1;Polb;Kat2b;Cdkn1a;Ddx3x;Ywhag;Gtf2h3;Creb1;Gtf2e1;Mrps18b;Hdac4;Pkm;Eif2ak2;Hist1h2bj;Rbpj;Rbl1;Gtf2b;Cdc42;Gm11787;Hist1h4n;Cdk6;Hist1h4b;H2-Bl;Src;Vdac3;Hist1h4m;Skp2;Hist1h4c;Hist1h2bg;Ubr4;Dlg1;Hist1h4d;Hist1h2bb;Rac1;Hist1h2bk;Hist1h4k;Hist1h4j;Hras;Hist1h2be;Hist1h2bl;Hist1h2bn;Ccne2;Hist2h4;Hist1h4h;Hist1h4f;Casp3;Hist1h2bm;Hist2h2bb;Hist1h2br;Jak1;Hist4h4;Hist1h2ba;Hist1h4a;Hist1h2bq;Ywhaq;Hist1h2bf;Snw1;Ube3a;Ranbp1;Nras
87	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Signaling of Hepatocyte Growth Factor Receptor WP193	0.398935576787073	1.3924776163796744	0.06115702479338843	0.16723731903718014	0.946	17/34	16.01%	Rapgef1;Ptpn11;Mapk8;Itgb1;Pxn;Crk;Fos;Mapk1;Ptk2;Rasa1;Met;Map2k2;Src;Dock1;Hras;Crkl;Map2k1
88	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Systemic lupus erythematosus	0.32994290636810863	1.3888994451581778	0.028277634961439587	0.11822368787332001	0.947	62/115	17.93%	Actn1;H2afy;Hist1h4i;H3f3b;Hist1h2bj;Snrpb;Hist1h2ab;Hist1h4n;Hist1h3b;Hist1h4b;Hist1h4m;Hist1h3c;Hist1h3h;Hist1h2ac;Ssb;Hist1h2ai;Hist1h4c;Hist1h2bg;Hist1h2ae;Hist1h3e;Hist1h4d;Hist2h3c2;Hist1h2ak;Hist1h3i;Hist1h2bb;Hist1h3d;Hist1h2ad;Snrpd1;Hist1h3f;Hist1h2bk;Hist1h4k;Trove2;Hist2h2ac;Hist1h4j;Hist2h2aa2;Hist1h2be;Hist2h3b;Hist1h2bl;Hist1h2bn;H2afy2;Hist2h4;Hist1h4h;Hist1h4f;Hist1h2bm;Hist2h2bb;Hist1h2br;Hist1h3a;Hist1h2ag;Hist4h4;Hist1h2ba;Hist1h4a;Hist1h2bq;Hist1h2bf;H2afx;Hist1h2an;Hist1h2ap;Hist2h2ab;Hist1h2ah;Hist1h2bp;Hist1h2ao;Hist1h3g;Hist1h2bh
89	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Insulin Signaling WP65	0.34559613971960956	1.3835716655246582	0.050746268656716415	0.16847090486836108	0.9525	56/158	16.24%	Map3k9;Sgk3;Rapgef1;Map4k5;Cap1;Ptpn11;Mapk8;Map4k4;Cblc;Akt1;Mapk9;Pik3cb;Pik3r3;Map3k7;Prkaa1;Kif5b;Mtor;Prkcz;Slc2a1;Crk;Fos;Map2k4;Igf1r;Mapk13;Foxo3;Mapk1;Mapk11;Irs1;Arf1;Rps6kb1;Pik3c2a;Pfkl;Rps6ka4;Map2k2;Rheb;Pdpk1;Cyth3;Mapk6;Arf6;Ehd1;Myo1c;Slc2a4;Prkaa2;Rps6ka5;Rac1;Prkch;Map3k4;Hras;Stxbp4;Grb14;Snap23;Rps6ka6;Prkcd;Map2k1;Sgk2;Gys1
90	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__VEGF signaling pathway	0.35003823600230216	1.3809794070781871	0.04092526690391459	0.12002437030389919	0.951	23/58	16.43%	Plcg2;Ptgs2;Akt1;Pik3cb;Pik3r3;Vegfa;Pxn;Ppp3cc;Mapk13;Mapk1;Ptk2;Mapk11;Mapkapk3;Map2k2;Rac3;Cdc42;Src;Ppp3cb;Rac1;Hras;Map2k1;Nras;Pla2g4e
91	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Epstein-Barr virus infection	0.35248305179387773	1.3792734504671065	0.06859205776173286	0.11822604530844974	0.951	42/209	6.25%	Mdm2;Entpd3;Psmc2;Ikbke;Psmc1;Psmd6;Psmd14;Plcg2;Polk;Cd44;Nfkb1;Mapk8;Psmd1;Psmc4;Bak1;Akt1;Traf3;Mapk9;Psmd2;Pik3cb;Pik3r3;Psmc6;Map3k7;Tbk1;Usp7;Psmd8;Apaf1;Trp53;Bax;Hdac2;Map2k4;Psmd3;Mapk13;Psmd12;Blnk;Cdk4;Ccne1;Calr;Mapk11;Cdkn1a;Traf6;Ripk1
92	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Cellular senescence	0.3109511219594909	1.367746083269182	0.024922118380062305	0.12268253482069441	0.957	53/175	13.80%	Mdm2;Traf3ip2;Il1a;Rad50;Rras2;Nfkb1;Rbbp4;Akt1;Pik3cb;Pik3r3;Mtor;Smad2;Trp53;Chek2;Nbn;Hipk3;Tgfbr1;Ppp3cc;Mapk13;Trpm7;Foxo3;Cdk4;Mapk1;Ccne1;Mapk11;Cdkn1a;Lin54;Fbxw11;Capn2;Sirt1;Ppp1cb;Trpv4;Ets1;Itpr3;Map2k2;Rheb;Rbl1;Lin9;Cdk6;H2-Bl;Vdac3;Ppp3cb;Atm;Slc25a5;Atr;Hus1;Gadd45b;Mre11a;Cdc25a;Mybl2;Hras;Ccnb3;Ccne2
93	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__EGFR1 Signaling Pathway WP572	0.3309370273407738	1.360730648588594	0.04697986577181208	0.18096949823774647	0.9645	55/178	15.34%	Vav3;Cebpb;Errfi1;Usp6nl;Egfr;Krt7;Gja1;Ptpn11;Plcg2;Mapk8;Cblc;Rgs16;Akt1;Pik3cb;Pik3r3;Pxn;Prkcz;Smad2;Dok2;Tnk2;Itch;Crk;Appl1;Fos;Abi1;Reps1;Mapk1;Ripk1;Rasa1;Hat1;Tnip1;Creb1;Eps15;Map2k2;Cdc42;Rab5a;Src;Zpr1;Hist1h3h;Hist1h3i;Rps6ka5;Rac1;Map3k4;Hras;Cav2;Krt17;Krt18;Htt;Smad3;Grb14;Jak1;Hist1h3a;Crkl;Pkn2;Ctnnd1
94	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Progesterone-mediated oocyte maturation	0.32990536554234273	1.3459236159615668	0.04051172707889126	0.13388196547225387	0.9705	32/87	18.78%	Mad1l1;Mapk8;Cdc23;Anapc7;Akt1;Mapk9;Pik3cb;Pik3r3;Hsp90aa1;Cdc27;Igf1r;Mapk13;Anapc4;Mapk1;Mapk11;Anapc1;Cpeb4;Cdc16;Cpeb2;Gnai1;Cdc25a;Adcy1;Ccnb3;Bub1;Gnai3;Rps6ka6;Map2k1;Anapc10;Cdc25c;Stk10;Aurka;Kras
95	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Apoptosis	0.30890708899939034	1.343115524399924	0.02932551319648094	0.13318350813892071	0.9715	38/140	12.40%	Ptpn13;Ctsl;Eif2ak3;Nfkb1;Mapk8;Pmaip1;Bak1;Akt1;Mapk9;Tuba4a;Pik3cb;Pik3r3;Actg1;Apaf1;Trp53;Eif2s1;Tuba1a;Bax;Sptan1;Fos;Cflar;Becn1;Mapk1;Lmnb1;Capn2;Ripk1;Tnfrsf10b;Bid;Itpr3;Map2k2;Pdpk1;Birc6;Atm;Pidd1;Tuba1c;Gadd45b;Bcl2l1;Dffb
96	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Wnt Signaling Pathway and Pluripotency WP723	0.3185890315679149	1.3422749783148757	0.03862660944206009	0.19126169339960497	0.9785	19/97	8.29%	Plau;Wnt7b;Fzd6;Ppp2ca;Cd44;Mapk9;Ctnnb1;Ppp2cb;Map3k7;Ppp2r1b;Prkcz;Trp53;Ldlr;Ctbp2;Ppp2r2c;Dvl1;Apc;Wnt7a;Csnk1e
