gene	logFC	AveExpr	t	p	se	df	fdr	compartment	cohort	contrast	n_q1	n_q4	family
RTP4	-1.2091546148312755	2.8725789489930293	-2.8575382372823577	0.03550868899635976	0.4231455590183926	5	0.5697808401917127	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PPP2CB	1.480358865528231	5.474248983925662	2.7944615935466603	0.038242817902147945	0.529747436481815	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
ISOC1	0.9801609250000196	4.15335674846703	2.7674818563684456	0.03948293037067354	0.35417067784726497	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
NCOA7	0.9595972457861134	6.431597499303977	2.742461041078132	0.04067289064880045	0.3499036928556954	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
HLA-B	-1.5369227320100571	11.163068102174838	-2.733864629327825	0.0410908368239142	0.5621795298576799	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	IFN|MHC-I/APM
PECAM1	-3.3376616448285956	4.74721337195561	-2.7196382458979302	0.041792970048597396	1.2272447079543902	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
MYH9	-0.9198417101815629	6.624189523206594	-2.7052964370131396	0.042514235194403796	0.3400151264743248	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
SCRIB	0.8090840052512623	3.614557961716908	2.6636059253286906	0.044690034641941656	0.3037551454430786	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
MAPK9	1.104620428302614	3.9262009252121124	2.6605793387592636	0.04485270185799246	0.41518041285615015	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
AFDN	2.0187379461087374	5.2499547782135965	2.6386825944258687	0.046049158381424225	0.765055240207085	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
PRKAA2	2.2380714727079254	2.226427384571991	2.6371126374219216	0.04613628104919515	0.8486825480825482	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
UBE2L6	-1.0369212094388804	6.393016975383977	-2.6359005229314283	0.04620366967782787	0.39338404481429495	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
MPP7	2.602071578134287	3.202368403482434	2.6047976886596085	0.04797038969822844	0.9989534271559016	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
VIM	-2.848004591893474	9.431028616800095	-2.602169696168403	0.048123030092679785	1.0944730453540574	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
MYD88	-0.7002308995317545	3.692580891007712	-2.5900343591671233	0.04883482442847947	0.2703558341044277	5	0.5789601331317537	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
EPB41L4B	1.8453663452065898	2.50968833233974	2.506133081735313	0.05408298095828511	0.7363401244154238	5	0.5907334249473036	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
ACTR2	-0.2681583343414865	6.61087511651774	-2.498511380698289	0.054589418042017473	0.10732724149791188	5	0.5914861142736474	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
ACTB	-0.874299228811645	11.27437043253899	-2.489139060206212	0.05521927568066514	0.35124563460074987	5	0.591695298685729	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
OCLN	1.9572864250857325	4.9160249085422905	2.4738269383675675	0.056265407073254246	0.7911977975214829	5	0.5928162865721013	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
PML	-1.25066798289647	4.044563173141948	-2.4665220088650694	0.056772066279148777	0.5070572970366256	5	0.5928162865721013	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CLDN23	1.1804906505090356	2.9676205257793287	2.445265062024468	0.05827484943293748	0.4827659253969349	5	0.5948023080865695	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
HLA-E	-1.1990150903189503	8.589743089964362	-2.444159120767666	0.05835420920442561	0.49056343350606463	5	0.5948023080865695	malignant	GSE123902	q4q1_single	4.0	3.0	MHC-I/APM
CD69	-2.8910468817108	4.804410541805173	-2.4062129393644227	0.06114945584738341	1.201492533937766	5	0.5986478926711041	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CCL5	-1.852553735293863	5.077609156573188	-2.4020694021204982	0.0614633636548844	0.7712323938927268	5	0.5986478926711041	malignant	GSE123902	q4q1_single	4.0	3.0	IFN|chemokine
VCAM1	-4.292595503971689	2.6456173487201062	-2.383028789003099	0.06292844253122876	1.8013191967216753	5	0.5986478926711041	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CXCR4	-1.933348632257787	7.162233969008082	-2.3784566543769587	0.0632858407419957	0.812858467990131	5	0.5986478926711041	malignant	GSE123902	q4q1_single	4.0	3.0	chemokine
GZMA	-1.876099375591275	3.9493540521248343	-2.368828326656043	0.06404566986710264	0.7919946559570533	5	0.5986478926711041	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PATJ	1.3902557463808165	4.608873552557172	2.329125042890761	0.06728452134459487	0.596900432900468	5	0.5986478926711041	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
LAP3	-1.3847834896479376	5.774001925304243	-2.3031122571250435	0.06950195069312677	0.6012661716179444	5	0.6013643864073184	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
IFI44	-2.102389590917503	4.171650211435249	-2.299119184901921	0.06984923535248401	0.9144326247737303	5	0.6013643864073184	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PRKCI	1.2010955057812445	4.884265932393496	2.2884730915925875	0.07078428616918488	0.5248458066620226	5	0.6015904292675247	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
CCL3	-2.24921448326798	4.154310685962509	-2.2844089650604316	0.07114477627176034	0.9845936159721206	5	0.6033003294467212	malignant	GSE123902	q4q1_single	4.0	3.0	chemokine
STAT3	0.35859408137351306	6.888326165413429	2.2820869699416546	0.07135162226884406	0.15713427494074914	5	0.6033003294467212	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
MYH14	1.2411954644926182	4.579101780600766	2.281761350368833	0.07138068037613039	0.5439637516394895	5	0.6033003294467212	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
SAMD9L	-1.1436097413929422	4.2013986902243525	-2.248015270583753	0.07446203891901539	0.5087197388547879	5	0.6119376699170898	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PSMA2	-0.9622459637663674	6.956411579723486	-2.238217734147525	0.07538309684857324	0.4299161556473236	5	0.6121911825465869	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CASP1	-1.554977432464549	4.341637173819452	-2.235019319027193	0.07568640790543436	0.6957333295630587	5	0.6132500467543004	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CLDN18	2.8259727447657794	2.013936055793583	2.2143276762520414	0.07768039305716684	1.276221570580288	5	0.6133637700588982	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
BST2	-3.0758108147702017	6.82743011665972	-2.2119268648144352	0.0779153556172848	1.39055719413591	5	0.6133637700588982	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
ITGB7	-1.8635560711823564	2.063771884728078	-2.2041066933433036	0.07868596839393492	0.8454926781950005	5	0.6133637700588982	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
STAT4	-1.0828221321651135	2.2526009792267216	-2.1977696241697835	0.07931639096716855	0.49269137231530985	5	0.6133637700588982	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CRB3	1.2840912111267282	5.4699759984671985	2.1735724302136115	0.0817734744097353	0.5907745209118851	5	0.6142179773519452	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
RAB8A	-0.9098090902087151	4.8617848915373525	-2.137630450632067	0.0855735493458541	0.42561570450107383	5	0.6254590631365802	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
SAMD9	-0.7975545314062737	3.61351607871302	-2.13246295189202	0.08613510934985752	0.3740062779044514	5	0.625856287885931	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
SLAMF7	-2.8545566617847786	3.114809601477694	-2.1237827883483993	0.08708719259256001	1.3440906845302574	5	0.6262787629627287	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
IFI44L	-2.4184171797914975	4.109883471054286	-2.1179126102912127	0.0877373678440437	1.141887143048346	5	0.6269227698774348	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PSME2	-0.7432458486449001	7.835638173558279	-2.107528544188427	0.08890009344149022	0.35266229285217643	5	0.6272435759076774	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
RAC1	-0.7293640981239385	8.970763264444534	-2.095035786094428	0.09032053267251162	0.3481392074374163	5	0.6276411136835885	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
TNFAIP3	-1.2411099248688622	5.833427854875883	-2.0816236575031715	0.09187218237990219	0.596222050222818	5	0.6276411136835885	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
TNFSF10	-2.001527548669869	6.095431226662629	-2.0638010480172455	0.0939776457377206	0.9698258224031796	5	0.6300375990084454	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
SRI	0.5217708038222378	7.3823121274281	2.0563311702805507	0.09487513092441616	0.25373870287199474	5	0.6316750435631521	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
IL4R	-0.7462431505663695	4.689195432065226	-2.0510017013732615	0.09552095283071052	0.36384326257102445	5	0.6317909366476209	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
SSPN	-2.1565886646259753	3.6371278607878152	-2.046119314743587	0.09611664907917332	1.053989691161403	5	0.6317909366476209	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
SRF	0.7057716184767924	3.539938515098893	2.0364961404601165	0.09730220579553112	0.3465617265139199	5	0.6323079396925558	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
TRAFD1	1.0277799412636608	3.924274669425123	2.036344260617484	0.09732103955144929	0.5047181663438407	5	0.6323079396925558	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CLDN1	1.152863953842963	4.570761748406531	2.0184067043621288	0.09957245722307027	0.5711752499391838	5	0.6328200941954272	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
C1R	-2.2630192048011497	5.780675196984545	-2.0030135488078105	0.10154796031964633	1.129807237773351	5	0.6341917568188284	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
LLGL2	0.8074756017690057	5.244555575398559	1.9968422005567832	0.10235142970066595	0.4043762704653657	5	0.6341917568188284	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
CXCR3	-1.9534227001354543	2.1566678205059593	-1.9948552487410418	0.10261152790284493	0.9792302982225223	5	0.6343044614482742	malignant	GSE123902	q4q1_single	4.0	3.0	chemokine
PPP2R2D	0.6336170130348959	3.9699653334158405	1.9927872000091198	0.10288297455827615	0.31795518007742934	5	0.6343044614482742	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
ISG15	-1.8499838620926246	7.555339237911444	-1.973208147250277	0.1054902705745163	0.9375512992233642	5	0.636332285719742	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PIM1	-1.2606712987940611	4.7414708988171395	-1.9642163885310586	0.10671064850357281	0.6418189493556031	5	0.637953438913857	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CACNA1D	2.248757808907388	2.262929109037391	1.9445803264527206	0.10942697843851408	1.156423202640101	5	0.6432594519471161	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
TAP1	-1.2517596088873755	5.618919376790226	-1.9262555306830742	0.11202664805937658	0.649840890239254	5	0.6459160263428326	malignant	GSE123902	q4q1_single	4.0	3.0	IFN|MHC-I/APM
IFI35	-1.5175111755402162	5.219504932598956	-1.9208302085975058	0.11280852777300271	0.7900287952302807	5	0.6465073486939903	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
TMEM140	-1.1168867680490582	2.814854084878848	-1.904358075484692	0.11521719388299874	0.5864898951657457	5	0.6497449623282141	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
IFITM1	-2.5575279682011867	4.922855667037214	-1.8950890020464566	0.11659587000876316	1.3495555963014823	5	0.6511489955851576	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
UPP1	-0.7845213483079452	5.989387188932544	-1.892124695248321	0.11704036106977213	0.4146245489412553	5	0.6519634772308349	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
IFI30	-0.8669600304586478	4.273282615984199	-1.8902137334578344	0.11732783105848318	0.4586571429002832	5	0.6521492036380652	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PSMB2	-0.6085949208704126	6.95328151334028	-1.8438464404049641	0.12453010955174626	0.33006811605024267	5	0.6635675642641563	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
IFITM3	-1.1965988278857178	9.55391612590247	-1.838258823536688	0.12542815241757127	0.6509414303169458	5	0.6638421119611858	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
STRN	0.6198603102462313	3.4860720548727717	1.8375356478251421	0.12554486493718237	0.33733240004343934	5	0.6638421119611858	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
PSMB9	-1.2637399484035305	6.88342012158123	-1.8152785026424902	0.1291917450286394	0.6961686300828835	5	0.665917730321834	malignant	GSE123902	q4q1_single	4.0	3.0	IFN|MHC-I/APM
TAP2	-1.095310413203401	4.420884098297306	-1.8034749443310565	0.1311694830846218	0.6073333131942528	5	0.6674470369091668	malignant	GSE123902	q4q1_single	4.0	3.0	MHC-I/APM
HLA-F	-1.1790075194552618	6.398940555098163	-1.7855868111684243	0.1342256593062723	0.6602913462850688	5	0.6700664313468654	malignant	GSE123902	q4q1_single	4.0	3.0	MHC-I/APM
PSMB8	-0.8243914546797901	6.848283108361843	-1.7814558262735074	0.13494166587665393	0.4627627822825516	5	0.6700664313468654	malignant	GSE123902	q4q1_single	4.0	3.0	IFN|MHC-I/APM
OGFR	-0.4662206719249828	4.767732131476069	-1.7717157272102604	0.1366452640980295	0.2631464318822144	5	0.6700664313468654	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
LY6E	-1.8334623067333509	7.769989561864053	-1.7715014766072588	0.136682981978696	1.0349764484784727	5	0.6700664313468654	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
MYL9	-2.5434068464206283	6.404425374977893	-1.765580643100764	0.1377295047558222	1.4405498023323497	5	0.6700664313468654	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
CXCL13	-2.5639207497780743	4.168076060672001	-1.7434388524261304	0.14171552457398354	1.470611226892288	5	0.6700664313468654	malignant	GSE123902	q4q1_single	4.0	3.0	chemokine
HLA-G	-2.9277478198337517	4.641054401062474	-1.7398431578479692	0.14237374731881935	1.6827653726299758	5	0.6700664313468654	malignant	GSE123902	q4q1_single	4.0	3.0	IFN|MHC-I/APM
BATF2	-1.6162734280819782	2.4822310550008386	-1.720126321778675	0.14603826732991057	0.9396248447676162	5	0.6733269447488744	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
MVP	-0.562922688806134	6.202276261607979	-1.7114198112592651	0.14768651496770363	0.3289214517108662	5	0.6743777175349035	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CCND1	1.0054376105654885	6.968518344810268	1.6988380986864358	0.1501014533340853	0.5918383931599522	5	0.6764919953983795	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
XAF1	-1.8460913641520873	4.225555029779404	-1.6940843970826664	0.1510241556984488	1.0897280957968727	5	0.6764919953983795	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
OAS2	-1.4553281481260096	3.172227109960746	-1.6931347834058617	0.15120915747293878	0.8595465419465974	5	0.6764919953983795	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
MTHFD2	-1.6967197128605775	5.397918476903148	-1.6830547582386715	0.15318696927368025	1.0081191384623793	5	0.6764919953983795	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
SERPING1	-1.8680490129297598	6.094527507692211	-1.6645091352159946	0.1568936248780497	1.122282223273802	5	0.6764919953983795	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
SNAI2	-2.5309801541529278	2.5325038632044743	-1.6577788727854978	0.15826079548615485	1.5267296475435386	5	0.6764919953983795	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
PARD6B	0.7150536054253475	3.927145815622977	1.6501672194648558	0.15982131002395217	0.43332190640487767	5	0.6784988991968309	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
STAT2	-1.0034235210674665	4.840463981391388	-1.6299372038004654	0.1640435237390849	0.6156209691562474	5	0.6818769211307445	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PLA2G4A	1.162575586303922	2.1662947256168024	1.6147362541984032	0.1672887075452614	0.7199786239276919	5	0.683190247596394	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
EZR	1.052503761375815	7.609966057671926	1.6048278217759566	0.16943810103384324	0.6558359389676326	5	0.6870691849640781	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
CXCL9	-2.4394642571629963	2.521478266514695	-1.6001313921836071	0.1704663754497559	1.524539965329972	5	0.6877146407212129	malignant	GSE123902	q4q1_single	4.0	3.0	IFN|chemokine
ACTR3	-0.7570191679644384	6.6171688395107	-1.590731616627751	0.1725429446845354	0.47589370831094086	5	0.6877146407212129	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
LAMP3	2.035165199665645	2.954266225734713	1.5854461289241206	0.1737215138487796	1.283654589416231	5	0.6881084977244344	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
IRF8	-1.440620858552383	3.0073520587782347	-1.5762638153859365	0.17578784612128565	0.9139465389552558	5	0.6888214841577639	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
TAPBPL	-1.0790133499193233	4.5243992102748205	-1.5476222896711218	0.18238914074510748	0.697207165547234	5	0.6944552317248218	malignant	GSE123902	q4q1_single	4.0	3.0	MHC-I/APM
PTPN2	-0.3925005845710198	5.559766167927964	-1.5357060287825024	0.18520639334563796	0.2555831501698223	5	0.6947432034317488	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CGNL1	1.76669693306276	3.0045277368153376	1.5344463972691007	0.18550666267014607	1.1513578683536958	5	0.6947432034317488	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
RAB8B	-0.6498977406772659	3.7247288899361086	-1.5277845979980493	0.18710258811950597	0.4253857130965105	5	0.6947432034317488	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
IFI27	-2.1379757676561257	8.857471186642481	-1.5173207996762195	0.18963630929432485	1.4090466354328943	5	0.6953476260735542	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
OAS1	-1.33136906947244	4.609404691691838	-1.5162061939289748	0.18990815632599445	0.8780923563057326	5	0.6953476260735542	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
RAP1A	-0.5184652180338332	5.9964106406507325	-1.515992522213248	0.18996031299472588	0.3419972133351347	5	0.6953476260735542	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
AUTS2	1.6123431038746794	3.919599892976323	1.5099468766375612	0.19144180633270422	1.0678144568007188	5	0.697694571466344	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CGN	1.7339400151261528	3.604639833996597	1.503931890595764	0.19292688966001054	1.1529378597319817	5	0.6992990884180815	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
CASP4	-0.8300508640637387	6.304593014772837	-1.5000474730115014	0.19389185816415846	0.5533497299237639	5	0.699619628861381	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
GRHL2	1.4630960399860953	2.6667803135477888	1.4998407637036846	0.19394333952364612	0.9755009167594215	5	0.699619628861381	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
VAMP8	0.8916243210244548	8.288281218010168	1.4936072521289312	0.19550202651093618	0.5969603587245357	5	0.699619628861381	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
EPHB2	-0.4537374301652263	2.9135680566379967	-1.465039649553707	0.2028011218125295	0.30971000020610207	5	0.7039274434852847	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
VASP	-0.6109389136282417	5.695859751462345	-1.4629759763152586	0.20333841925941717	0.41760009974120704	5	0.7040949355294226	malignant	GSE123902	q4q1_single	4.0	3.0	TJ
MX1	-1.3621162153358781	4.968756371622566	-1.4620964916369168	0.20356781628452691	0.9316185512564196	5	0.7040949355294226	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
TRIM14	0.694709205512962	3.1872737830059292	1.4496536651328902	0.20683997582298763	0.4792242604024167	5	0.7064311832110073	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
CMTR1	0.4205559785114715	3.184543640533588	1.4493864740427642	0.20691078954253306	0.29016137934447356	5	0.7064311832110073	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
MX2	-0.9121301655954097	4.136632714190598	-1.4351014005884557	0.21073065759196397	0.6355858653760602	5	0.7087833137646993	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
PROCR	-1.5065851075762837	3.4282021792529997	-1.4245421890631638	0.21359732549686897	1.0575924806881813	5	0.7105191994611653	malignant	GSE123902	q4q1_single	4.0	3.0	IFN
