gene	logFC	AveExpr	t	p	se	df	fdr	compartment	cohort	contrast	n_q1	n_q4	family
SPPL2A	0.6081981188626607	5.040405528541028	1.961785317668116	0.08141044551647257	0.31002277027213043	9	0.6819870305718554	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
PRKAG1	-0.4777883268111048	4.930537380765187	-1.956332923408221	0.08212696762790553	0.244226491868637	9	0.6821078956166898	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
POF1B	1.3311497667911736	1.2697583547819926	1.9425659497102483	0.08396286727907608	0.6852533202230415	9	0.6862853978433521	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
IRF7	0.866311908474142	5.267865046698751	1.9417574784198575	0.08407188190186698	0.44614835688910026	9	0.6862853978433521	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MAP2K7	0.3178526386915121	4.533030255479076	1.9413753602466433	0.08412345354161395	0.16372549337966785	9	0.6862853978433521	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
ARHGEF2	0.8260604436362636	3.824056117059712	1.9397580663465925	0.08434205967578481	0.4258574602512645	9	0.6862853978433521	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
TAP2	-1.229810911866412	4.346734711889223	-1.9379066298928114	0.08459297490715625	0.6346079284193556	9	0.6862853978433521	malignant	GSE131907	q4q1_single	6.0	5.0	MHC-I/APM
MICALL2	1.0195311065358192	3.91070136496819	1.922874475802675	0.08665651769305965	0.5302119921843735	9	0.6887159574462782	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
IL10RA	-0.7674692642266702	1.1687354383602118	-1.876446797513388	0.09333399219266761	0.40900134511870934	9	0.699056401798374	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
STAT1	-1.180283511892712	6.071085152505427	-1.8745104213579504	0.09362274689845983	0.6296489464367341	9	0.699056401798374	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
CLDN12	0.603263282776695	4.640362555923597	1.8685771484425557	0.09451275500250834	0.32284633432422644	9	0.699056401798374	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
SLC39A9	0.7944243233830092	4.0811689041610535	1.8615621584605173	0.09557526443831944	0.42675143549328787	9	0.699056401798374	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
PFKP	-1.6122736173671892	5.888886994321578	-1.8412645800513463	0.09871296952288315	0.8756338631801784	9	0.7023258202310737	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
WAS	-0.7124139372413376	1.1549451054419348	-1.8363863093468678	0.09948130781137901	0.3879433938356445	9	0.7030324301961912	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
CLDN6	-2.446814613942679	1.5598212792198611	-1.8296923816730781	0.10054471023658515	1.3372819597714574	9	0.7030324301961912	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
TNF	-0.9344563947051783	1.2089046241944412	-1.8271223264099017	0.10095580264176642	0.5114361426151933	9	0.7030324301961912	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
WHAMM	0.6725619272457958	3.4732946488690377	1.806181485633196	0.10436425043566157	0.37236674863269054	9	0.7067155713123571	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
STAT2	-0.7145341957003474	4.598555359166396	-1.806005354422704	0.10439336751473231	0.3956434536312606	9	0.7067155713123571	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
IFNAR2	0.8586054258299795	4.563416329296033	1.7736755238829507	0.10986759623766369	0.4840825812098431	9	0.7116544601688028	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
IKBKB	0.9354751352404759	3.8307400073120546	1.773165400531576	0.10995606650859312	0.5275735331628005	9	0.7116544601688028	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
CRB3	1.9194092432985808	5.358847190360446	1.7606911912395957	0.112140070597819	1.090145309324369	9	0.7121538671888694	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
CACNA1D	1.4035437715471861	1.3911727672789855	1.7575566925868558	0.11269512950767752	0.7985766703669647	9	0.7134837916552726	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
GBP4	-1.3132849697342048	2.1385907659172463	-1.7364384705290328	0.11650130344305183	0.7563095335788618	9	0.716941414061473	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
ILDR1	0.9024955794451761	2.2663864663553412	1.7336359113369557	0.11701521610889584	0.5205796520153901	9	0.7176717895007261	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
TUBA4A	1.3803859190262524	5.365807807567437	1.7208517881765633	0.11938601168872456	0.8021527062995513	9	0.7204359861798877	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
ITGB1	-1.1110910501133524	6.981552593270643	-1.6998332520057395	0.12337982217469352	0.6536470849727799	9	0.7253461491913809	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
IRF5	1.1741962557333945	2.093901759585926	1.6972009622369504	0.12388851844085862	0.6918427940235059	9	0.7265546643969644	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MAPK9	0.6413983656153471	4.323961967326338	1.6922556255140904	0.1248494035377571	0.3790197863401971	9	0.728002931781112	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
GBP2	-1.4050321170653273	3.7711774266477005	-1.680903030659343	0.1270810191376169	0.835879340710211	9	0.7301386741716688	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
TOR1B	0.4503660864852386	3.1795647061393755	1.6621310612874547	0.13085094828412527	0.27095702437351343	9	0.737007750777484	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
CDH1	1.750389881695533	6.315186324485631	1.6621080573599845	0.1308556298489256	1.0531143712014557	9	0.737007750777484	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
CXCR3	-0.7753004759247786	1.109202025930912	-1.6610227574159397	0.1310766739373604	0.4667608992491571	9	0.737007750777484	malignant	GSE131907	q4q1_single	6.0	5.0	chemokine
CX3CL1	2.1210705084966484	3.0981105697336058	1.627557371926951	0.13806102146381727	1.3032231889837476	9	0.7453307557590496	malignant	GSE131907	q4q1_single	6.0	5.0	chemokine
FGL2	-0.49203479449865645	0.9214000704138104	-1.6176805594434895	0.14018570481677572	0.3041606648644681	9	0.7478788550530225	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MYD88	0.5919935610778415	4.14378091075966	1.5918490685489695	0.1458824207037779	0.37189050945481034	9	0.7556911004331187	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
IL18BP	-0.6579987306193747	1.457739352728092	-1.578878428383401	0.1488205112584342	0.41675072557238846	9	0.7558379675732658	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
TDRD7	0.637378693260008	2.1307555210606917	1.5753262334589246	0.14963433386673358	0.40460107863532707	9	0.7561331373529886	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
ACTR3	0.40919748212089574	6.499322996002997	1.5705585568370635	0.15073288052102177	0.26054264601567967	9	0.7581814795225674	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
PSME1	-0.6654004054114387	7.386392288232032	-1.5697970059886253	0.1509090193774673	0.423876719647827	9	0.7581814795225674	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MARVELD3	1.0295981045847458	4.038781108382634	1.562928183816041	0.1525060279315917	0.6587622612773429	9	0.7607301511403612	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
KRT15	1.8391906616490907	3.9705027244792963	1.549290588288258	0.15572149790721326	1.1871179464667958	9	0.7651599061371086	malignant	GSE131907	q4q1_single	6.0	5.0	keratin
CCL2	-1.406541459572854	3.259738922644604	-1.524386439096065	0.1617491785255172	0.9226935004793856	9	0.7690660337264621	malignant	GSE131907	q4q1_single	6.0	5.0	IFN|chemokine
RAC1	0.5478115020470389	10.07997277342255	1.519062571752638	0.16306423548893434	0.36062471173586635	9	0.7710614839401582	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
DLG1	-0.5295002120666851	4.900942154369616	-1.50734914486083	0.16599088535216272	0.35127907417599163	9	0.772010721537606	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
SRF	-0.5349976950955287	4.0835049901520195	-1.4974359744108299	0.16850380977368262	0.3572758396605404	9	0.7738292845690742	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
SYMPK	-0.5726631197503722	4.3904131922252025	-1.4663729293210404	0.17659581426850154	0.39053034074730675	9	0.7837676834040258	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
ZBP1	0.7183858604545943	0.9874310896667967	1.4599506781000504	0.17831060583826236	0.49206173279051235	9	0.7844282868868832	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
JUN	0.7497175123657925	8.741919830297165	1.444570351469574	0.18247639364737497	0.5189899623809241	9	0.7891765548838657	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
TAP1	-1.2578903159396004	5.614070216588306	-1.4338385821191582	0.18543299013498427	0.8772886513351363	9	0.7901575435957906	malignant	GSE131907	q4q1_single	6.0	5.0	IFN|MHC-I/APM
SERPING1	-1.7124389339042658	3.7056905432210545	-1.4286121819589215	0.18688784075493134	1.1986730587416379	9	0.7906561391938467	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
CLDN11	-1.046084079178591	0.9715398198257259	-1.4232956816436648	0.18837790100932517	0.7349731279803656	9	0.7908919774860405	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
MYL9	-1.9533683182471144	4.4772429965812295	-1.421629328056134	0.18884704137936326	1.3740349046667841	9	0.7908919774860405	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
ARPC5L	0.43370815480460456	6.700900059505867	1.4206405638776345	0.18912589230962598	0.3052905610556405	9	0.7914178704196161	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
ACTR2	0.3128586323076396	6.518912897939727	1.4166477525674648	0.19025556525546872	0.22084433603246081	9	0.7917947881090472	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
IL2RB	-0.4833933690623408	0.8148970337673251	-1.4086512300331524	0.19253551519687448	0.3431604351426039	9	0.7930727173089648	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
PTPN1	-0.5301587992704054	4.722155623007989	-1.4047546535136075	0.19365500429476432	0.3774031272609484	9	0.7940618812666322	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MYH14	1.0552750633025605	4.790549016134546	1.4020760074045049	0.19442782703012781	0.7526518232460625	9	0.7948561678859501	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
SLAMF7	0.9715246696568897	1.0148781880815498	1.4004001419785643	0.19491268299246844	0.6937479085686644	9	0.7953165167061106	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
TNFAIP2	1.6302731316677606	4.3226458454549945	1.3836370510618834	0.19981994794771255	1.1782520064901372	9	0.8000757823470294	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
ST8SIA4	1.2482611743206404	2.900003308330487	1.3672610124027038	0.20471567015087666	0.9129647982334086	9	0.8042196973432026	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
PRKCH	1.1238320019286328	3.0466787356189347	1.3654406613044603	0.2052661447542392	0.8230544422596812	9	0.8042196973432026	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
LATS2	-1.1364650236698215	3.079748838520264	-1.3554664537391308	0.2083047753412752	0.8384309479108233	9	0.805913880240506	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
CMTR1	-0.6602449563781542	3.0937021295865876	-1.3529090824218961	0.209090007831302	0.48801871829866317	9	0.8069295103602331	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MARVELD2	0.7423778956570041	4.066361862305697	1.3514245597072272	0.20954697792252316	0.5493298832883672	9	0.8074333262777015	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
SLC9A3R1	0.8807096614126563	5.149373943795087	1.3489223650837083	0.21031912954150683	0.6528987021117433	9	0.8081638698743714	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
MAGI1	0.640357344960605	3.2460177693025254	1.3351216887691333	0.21462134766887472	0.47962470413536545	9	0.8109697145612383	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
AMOTL1	1.0925933208098457	1.2946360927567566	1.3291885822763883	0.21649367924714705	0.8220002303500487	9	0.8109697145612383	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
PECAM1	-1.1159065073188192	1.757677499802215	-1.3243140202001662	0.2180422593864411	0.8426298372572943	9	0.8112870162314215	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
CLDN1	1.9604569270214378	3.679768413141946	1.3172515596129253	0.22030245359019415	1.4882934946742585	9	0.8126846217455238	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
APOL6	1.196719270124319	4.5584399429823925	1.3168117954905414	0.2204438405589282	0.908800539471561	9	0.8126846217455238	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
NEDD4	0.673960894892317	2.3583178895604977	1.308779913616519	0.22303958815158775	0.5149535746082606	9	0.8140364208104875	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
STK11	0.6200317623811061	4.07078955053063	1.3029259509766156	0.2249475925189994	0.4758764394218703	9	0.8140364208104875	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
OAS1	1.2384595084386505	4.835282348024612	1.3028210433046579	0.22498190983442337	0.9505983302950406	9	0.8140364208104875	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
IFITM1	-1.7669276088540133	4.256299249110911	-1.2990851914207957	0.2262068395487544	1.360132207281605	9	0.8140364208104875	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
NCOA7	1.2929535984926155	5.403607542562466	1.2929858377160621	0.22821871372010039	0.9999750660660726	9	0.8152361970126086	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
CASP4	1.176401023143228	5.680479994400183	1.2916840942631898	0.22865002447030291	0.9107497942941519	9	0.8156622478342984	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
SAMHD1	-0.6461565518455314	3.393780056648237	-1.290291923594572	0.2291120496194648	0.500783225896222	9	0.816398402253086	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
NFKBIA	1.348611432503283	8.564839747833501	1.27738286711029	0.23343341938507203	1.0557613282806328	9	0.8197668632589952	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
OCLN	0.6393336620815449	5.152797117846476	1.2727262039109373	0.2350088077507421	0.5023340134876991	9	0.8203532410613945	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
SNAI1	-1.0654770098260022	2.0709920701992766	-1.262944996282926	0.23834661280622166	0.8436448245663053	9	0.8214583764225004	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
PRKACA	0.34022616214757756	3.8631913269508757	1.2607561548256336	0.23909889908445187	0.2698588151605192	9	0.8217009925518385	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
PRKAG2	-0.4011822800702497	4.302274398006019	-1.2603364398455497	0.23924337577827248	0.318313640220871	9	0.8217009925518385	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
MX2	1.2072392356433792	3.1856623342193973	1.2567232803418888	0.24049010616516314	0.9606245499923837	9	0.8219182213810813	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
OAS3	0.8843887072531808	4.657098673399282	1.2566195456986518	0.2405259792142312	0.703783981619895	9	0.8219182213810813	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
IRF9	-0.6257661877681382	2.971481706269304	-1.253529452202025	0.24159660987837667	0.4992034185306773	9	0.8219182213810813	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
HLA-DRB1	-1.5373760971595112	6.258625472353231	-1.2475244318699588	0.24368842754478331	1.2323414739502003	9	0.8230750867024534	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
LGALS3BP	1.6316243761886475	7.280049895985557	1.2438524405335	0.24497488321071298	1.3117507535611124	9	0.8230750867024534	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
TRAFD1	0.18500276401495447	3.699421272520461	1.243250302293297	0.24518637048426298	0.1488057261467773	9	0.8230750867024534	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
FPR1	-0.7891650280965267	1.3247788692765534	-1.239583886196214	0.24647735852817523	0.6366370496458758	9	0.8245108455967033	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
LAP3	-0.32899049505379957	5.06862957590021	-1.2337664923417884	0.2485371878159851	0.26665539799946186	9	0.8260345658904302	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
AMOTL2	-1.0870554610267904	4.217222427997793	-1.2297347708159378	0.24997301252568166	0.8839755423891295	9	0.8270022060366051	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
CD47	0.9674967438726481	6.365000268813836	1.2111272921140084	0.25668793644168103	0.7988398495949125	9	0.8298089409964536	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
RDX	-0.3439487788042568	6.8706156982185	-1.2109814681032751	0.2567411354220214	0.284024807863471	9	0.8298089409964536	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
MOV10	-0.6213105029675212	3.793143267564801	-1.2069368992224982	0.2582202400191334	0.5147829214333954	9	0.8298089409964536	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MYH9	0.6613089160478746	6.592276690050938	1.2068693608944832	0.25824499758943226	0.547954018451292	9	0.8298089409964536	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
SRC	0.8646372130067281	3.399693205769701	1.2038772292931106	0.25934376307565493	0.7182104553256011	9	0.8298089409964536	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
ICAM1	1.5156949027933602	5.497569407420226	1.200952702558459	0.26042136941785476	1.2620770989268666	9	0.830403425493735	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MVP	0.784843940477301	6.184099493053554	1.1802487073603438	0.2681543764293357	0.6649818259344883	9	0.8337775828646125	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
CGN	0.6786542061187267	4.498142950903779	1.166736654678592	0.27330025662667057	0.5816687110988895	9	0.8370422030918936	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
CASP7	0.2966730824367574	3.6985573432220153	1.1578224995096151	0.27673825011496117	0.2562336476985121	9	0.8376033069293075	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
RNF213	0.495509383045308	6.610885888441171	1.1542115692390946	0.2781407124387855	0.42930550711077076	9	0.838407254449773	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
PPP2CA	-0.3603173478684513	5.750567343439776	-1.1538927820933038	0.27826479951009486	0.312262415936766	9	0.838407254449773	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
NFKB1	0.4651277119632383	4.657330214396996	1.152663623537213	0.2787436600124541	0.40352423939248394	9	0.838463377601851	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
CXCL8	1.4138856049483668	6.66647714951834	1.1296959026716469	0.28781281687876015	1.251563010545256	9	0.8432446333392014	malignant	GSE131907	q4q1_single	6.0	5.0	chemokine
PTPN2	-0.26057474448794504	5.640087657714826	-1.127202113873554	0.28881144242959617	0.23116949594114716	9	0.8435544442950668	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MT2A	-1.5921100539004283	9.918413307619998	-1.1243212249195011	0.2899684876986571	1.416063326576815	9	0.8435544442950668	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
EPB41L4B	0.6925687866950156	3.2112417470529384	1.121953191079906	0.2909222943276631	0.6172884860092979	9	0.8435544442950668	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
PSME2	-0.4862506147927192	7.391904176873404	-1.1178125424832857	0.2925960271969401	0.4350019312831158	9	0.8435544442950668	malignant	GSE131907	q4q1_single	6.0	5.0	IFN
MPDZ	-0.6829458556667029	2.18731230907991	-1.1043358365001152	0.29809609927286246	0.61842225262843	9	0.8438377837385451	malignant	GSE131907	q4q1_single	6.0	5.0	TJ
