dataset	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE205335	280	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	281	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	282	31	31	0	1.0	0.0	0.04896372929215431		T/NK cells	1	31			False		
GSE205335	283	31	31	0	1.0	0.0	0.04704640433192253		T/NK cells	1	31			False		
GSE205335	284	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	285	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	286	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	287	31	31	0	1.0	0.0	0.09673622995615005		T/NK cells	1	31			False		
GSE205335	288	31	31	0	1.0	0.0	0.05114685371518135		T/NK cells	1	31			False		
GSE205335	289	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	290	31	0	0	0.0	0.0	0.018048321828246117		Myeloid cells	1	31			False		
GSE205335	291	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	292	31	0	0	0.0	0.0	0.03096017986536026		Myeloid cells	1	31			False		
GSE205335	293	31	30	0	0.967741935483871	0.0	0.08883284032344818		T/NK cells	1	31			False		
GSE205335	294	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	295	31	0	0	0.0	0.0	0.04664214700460434		B/Plasma cells	1	31			False		
GSE205335	296	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	297	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	298	31	0	30	0.0	0.967741935483871	0.6421545147895813	0.6635596752166748	Epithelial cells	2	31			False		
GSE205335	299	31	3	26	0.0967741935483871	0.8387096774193549	0.1975206583738327	0.23550540208816528	Epithelial cells	6	31	-0.3142857142857143	0.5440932944606415	True	0.9648089924796812	0.9551469332637158
GSE205335	300	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	301	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	302	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	303	31	31	0	1.0	0.0	0.0435665138065815		T/NK cells	1	31			False		
GSE205335	304	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	305	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	306	31	31	0	1.0	0.0	0.09033212065696716		T/NK cells	1	31			False		
GSE205335	307	31	30	1	0.967741935483871	0.03225806451612903	0.04896372929215431	0.0	T/NK cells	1	31			False		
GSE205335	308	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	309	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	310	31	29	0	0.9354838709677419	0.0	0.04896372929215431		T/NK cells	1	31			False		
GSE205335	311	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	312	31	0	0	0.0	0.0	0.02610650844871998		Myeloid cells	1	31			False		
GSE205335	313	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	314	31	30	0	0.967741935483871	0.0	0.08883284032344818		T/NK cells	1	31			False		
GSE205335	315	31	31	0	1.0	0.0	0.04615979269146919		T/NK cells	1	31			False		
GSE205335	316	31	18	12	0.5806451612903226	0.3870967741935484	0.22517164051532745	0.2530779242515564	T/NK cells	5	31	0.6	0.28475697986529386	True	0.9648089924796812	0.9367491602290554
GSE205335	317	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	318	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	319	31	31	0	1.0	0.0	0.04290832579135895		T/NK cells	1	31			False		
GSE205335	320	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	321	31	0	0	0.0	0.0	0.03623237460851669		B/Plasma cells	1	31			False		
GSE205335	322	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	323	31	29	1	0.9354838709677419	0.03225806451612903	0.17562349140644073	0.0	T/NK cells	1	31			False		
GSE205335	324	31	0	0	0.0	0.0	0.029673408716917038		AMB cells	1	31			False		
GSE205335	325	31	25	2	0.8064516129032258	0.06451612903225806	0.17562349140644073	0.0	T/NK cells	6	31	-0.6	0.208	True	0.9648089924796812	0.9367491602290554
GSE205335	326	31	0	0	0.0	0.0	0.03623237460851669		B/Plasma cells	1	31			False		
GSE205335	327	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	328	31	31	0	1.0	0.0	0.04704640433192253		T/NK cells	1	31			False		
GSE205335	329	31	0	0	0.0	0.0	0.02389988675713539		Myeloid cells	1	31			False		
GSE205335	330	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	331	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	332	31	0	0	0.0	0.0	0.04664214700460434		B/Plasma cells	1	31			False		
GSE205335	333	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	334	31	31	0	1.0	0.0	0.078739233314991		T/NK cells	1	31			False		
GSE205335	335	31	31	0	1.0	0.0	0.04996560513973236		T/NK cells	1	31			False		
GSE205335	336	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	337	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	338	31	26	1	0.8387096774193549	0.03225806451612903	0.0	0.0	T/NK cells	2	31			False		
GSE205335	339	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	340	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	341	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	342	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	343	31	31	0	1.0	0.0	0.05114685371518135		T/NK cells	1	31			False		
GSE205335	344	31	0	0	0.0	0.0	0.08610351383686066		B/Plasma cells	3	31			False		
GSE205335	345	31	0	0	0.0	0.0	0.029673408716917038		AMB cells	1	31			False		
GSE205335	346	31	31	0	1.0	0.0	0.0379982516169548		T/NK cells	1	31			False		
GSE205335	347	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	348	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	349	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	350	31	31	0	1.0	0.0	0.07824591547250748		T/NK cells	1	31			False		
GSE205335	351	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	352	31	0	0	0.0	0.0	0.03096017986536026		Myeloid cells	1	31			False		
GSE205335	353	31	0	0	0.0	0.0	0.015978919342160225		B/Plasma cells	6	31	-0.5428571428571429	0.26570262390670546	True	0.9648089924796812	0.9367491602290554
GSE205335	354	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	355	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	356	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	357	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	358	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	359	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	360	31	31	0	1.0	0.0	0.04290832579135895		T/NK cells	1	31			False		
GSE205335	361	31	31	0	1.0	0.0	0.05747834965586662		T/NK cells	1	31			False		
GSE205335	362	31	31	0	1.0	0.0	0.045266326516866684		T/NK cells	1	31			False		
GSE205335	363	31	30	0	0.967741935483871	0.0	0.045266326516866684		T/NK cells	1	31			False		
GSE205335	364	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	365	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	366	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	367	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	368	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	369	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	370	31	30	0	0.967741935483871	0.0	0.05415530130267143		T/NK cells	1	31			False		
GSE205335	371	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	372	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	373	31	30	0	0.967741935483871	0.0	0.03508181497454643		T/NK cells	1	31			False		
GSE205335	374	31	31	0	1.0	0.0	0.04615979269146919		T/NK cells	1	31			False		
GSE205335	375	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	376	31	0	0	0.0	0.0	0.02389988675713539		Myeloid cells	1	31			False		
GSE205335	377	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	378	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	379	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	380	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	381	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	382	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	383	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	384	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	385	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	386	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	387	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	388	31	0	0	0.0	0.0	0.04664214700460434		B/Plasma cells	1	31			False		
GSE205335	389	31	0	30	0.0	0.967741935483871	0.5293183922767639	0.5469623804092407	Epithelial cells	1	31			False		
GSE205335	390	31	0	0	0.0	0.0	0.02610650844871998		Myeloid cells	1	31			False		
GSE205335	391	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	392	31	29	0	0.9354838709677419	0.0	0.17562349140644073		T/NK cells	1	31			False		
GSE205335	393	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	394	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	395	31	0	30	0.0	0.967741935483871	0.4798809885978699	0.4958769977092743	Epithelial cells	1	31			False		
GSE205335	396	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	397	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	398	31	3	26	0.0967741935483871	0.8387096774193549	0.5494217872619629	0.6550799012184143	Epithelial cells	3	31			False		
GSE205335	399	31	30	0	0.967741935483871	0.0	0.04704640433192253		T/NK cells	1	31			False		
GSE205335	400	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	401	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	402	31	28	0	0.9032258064516129	0.0	0.08038990944623947		T/NK cells	7	31	0.3571428571428572	0.431611352038328	True	0.9648089924796812	0.9551469332637158
GSE205335	403	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	404	31	0	0	0.0	0.0	0.03096017986536026		Myeloid cells	1	31			False		
GSE205335	405	31	31	0	1.0	0.0	0.03583090752363205		T/NK cells	1	31			False		
GSE205335	406	31	0	0	0.0	0.0	0.08287452161312103		B/Plasma cells	1	31			False		
GSE205335	407	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	408	31	0	0	0.0	0.0	0.04664214700460434		B/Plasma cells	1	31			False		
GSE205335	409	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE205335	410	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	411	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	412	31	28	0	0.9032258064516129	0.0	0.04896372929215431		T/NK cells	1	31			False		
GSE205335	413	31	0	31	0.0	1.0	1.4494658708572388	1.4494658708572388	Epithelial cells	1	31			False		
GSE205335	414	31	31	0	1.0	0.0	0.04506579786539078		T/NK cells	1	31			False		
GSE205335	415	31	0	31	0.0	1.0	1.5994445085525513	1.5994445085525513	Epithelial cells	1	31			False		
GSE205335	416	31	29	0	0.9354838709677419	0.0	0.0		T/NK cells	1	31			False		
GSE205335	417	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	418	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	419	31	0	0	0.0	0.0	0.029673408716917038		AMB cells	1	31			False		
GSE205335	420	31	28	0	0.9032258064516129	0.0	0.05747834965586662		T/NK cells	1	31			False		
GSE205335	421	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	422	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	423	31	0	0	0.0	0.0	0.02610650844871998		Myeloid cells	1	31			False		
GSE205335	424	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	425	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	426	31	31	0	1.0	0.0	0.05114685371518135		T/NK cells	1	31			False		
GSE205335	427	31	31	0	1.0	0.0	0.04615979269146919		T/NK cells	1	31			False		
GSE205335	428	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	429	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	430	31	0	5	0.0	0.16129032258064516	3.7369625568389893	3.71362042427063	Epithelial cells	2	31			False		
GSE205335	431	31	30	0	0.967741935483871	0.0	0.09279855340719223		T/NK cells	1	31			False		
GSE205335	432	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	433	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	434	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	435	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	436	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	437	31	0	0	0.0	0.0	0.014449980109930038		Myeloid cells	2	31			False		
GSE205335	438	31	7	13	0.22580645161290322	0.41935483870967744	0.0	0.0	Epithelial cells	2	31			False		
GSE205335	439	31	0	4	0.0	0.12903225806451613	3.3617660999298096	3.383423328399658	Epithelial cells	1	31			False		
GSE205335	440	31	0	31	0.0	1.0	0.707825243473053	0.707825243473053	Epithelial cells	1	31			False		
GSE205335	441	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	442	31	30	1	0.967741935483871	0.03225806451612903	0.16650418937206268	2.6321208477020264	T/NK cells	1	31			False		
GSE205335	443	31	0	0	0.0	0.0	0.0		AMB cells	1	31			False		
GSE205335	444	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	445	31	2	27	0.06451612903225806	0.8709677419354839	0.5876227021217346	0.6746779680252075	Epithelial cells	4	31			False		
GSE205335	446	31	0	31	0.0	1.0	0.9712212681770325	0.9712212681770325	Epithelial cells	1	31			False		
GSE205335	447	31	0	14	0.0	0.45161290322580644	2.777125358581543	2.5290591716766357	Epithelial cells	8	31	-0.1666666666666667	0.693238811728395	True	0.9648089924796812	0.9624091664254047
GSE205335	448	31	0	29	0.0	0.9354838709677419	1.6599828004837036	1.619550108909607	Epithelial cells	4	31			False		
GSE205335	449	31	0	0	0.0	0.0	0.022057438269257545		Mast cells	1	31			False		
GSE205335	450	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	451	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	452	31	0	31	0.0	1.0	0.3155098557472229	0.3155098557472229	Epithelial cells	1	31			False		
GSE205335	453	31	0	31	0.0	1.0	0.5526865720748901	0.5526865720748901	Epithelial cells	1	31			False		
GSE205335	454	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	455	31	31	0	1.0	0.0	0.036382079124450684		T/NK cells	1	31			False		
GSE205335	456	31	13	0	0.41935483870967744	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	457	31	2	0	0.06451612903225806	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	458	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	459	31	0	0	0.0	0.0	0.0367460735142231		Myeloid cells	1	31			False		
GSE205335	460	31	0	31	0.0	1.0	0.20597723126411438	0.20597723126411438	Epithelial cells	1	31			False		
GSE205335	461	31	2	0	0.06451612903225806	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	462	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	463	31	0	25	0.0	0.8064516129032258	2.194490671157837	2.079125165939331	Epithelial cells	2	31			False		
GSE205335	464	31	3	27	0.0967741935483871	0.8709677419354839	0.7054336071014404	0.8099423050880432	Epithelial cells	5	31	-0.19999999999999998	0.7470600781046621	True	0.9648089924796812	0.9624091664254047
GSE205335	465	31	0	0	0.0	0.0	0.04244547709822655		Myeloid cells	1	31			False		
GSE205335	466	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	467	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE205335	468	31	0	29	0.0	0.9354838709677419	0.1449844241142273	0.15498335659503937	Epithelial cells	3	31			False		
GSE205335	469	31	31	0	1.0	0.0	0.07964565604925156		T/NK cells	1	31			False		
GSE205335	470	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	471	31	0	21	0.0	0.6774193548387096	1.6569030284881592	1.6384626626968384	Epithelial cells	3	31			False		
GSE205335	472	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	473	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	474	31	0	31	0.0	1.0	2.2899463176727295	2.2899463176727295	Epithelial cells	2	31			False		
GSE205335	475	31	0	10	0.0	0.3225806451612903	3.8272855281829834	3.5808136463165283	Epithelial cells	3	31			False		
GSE205335	476	31	0	0	0.0	0.0	0.08218454569578171		Myeloid cells	1	31			False		
GSE205335	477	31	0	0	0.0	0.0	0.0729764997959137		Mast cells	2	31			False		
GSE205335	478	31	0	31	0.0	1.0	2.4733633995056152	2.4733633995056152	Epithelial cells	3	31			False		
GSE205335	479	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	480	31	2	28	0.06451612903225806	0.9032258064516129	0.34135815501213074	0.37793225049972534	Epithelial cells	5	31	0.6	0.28475697986529386	True	0.9648089924796812	0.9367491602290554
GSE205335	481	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	482	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	483	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	484	31	5	0	0.16129032258064516	0.0	0.09304347634315491		B/Plasma cells	1	31			False		
GSE205335	485	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	486	31	0	0	0.0	0.0	0.007810208946466446		Myeloid cells	2	31			False		
GSE205335	487	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	488	31	0	31	0.0	1.0	0.404460072517395	0.404460072517395	Epithelial cells	1	31			False		
GSE205335	489	31	0	4	0.0	0.12903225806451613	3.3618290424346924	3.383423328399658	Epithelial cells	1	31			False		
GSE205335	490	31	0	31	0.0	1.0	0.2660094201564789	0.2660094201564789	Epithelial cells	2	31			False		
GSE205335	491	31	31	0	1.0	0.0	0.040463630110025406		T/NK cells	1	31			False		
GSE205335	492	31	0	31	0.0	1.0	0.4790536165237427	0.4790536165237427	Epithelial cells	1	31			False		
GSE205335	493	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	494	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	495	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	496	31	0	0	0.0	0.0	0.0509190559387207		Mast cells	4	31			False		
GSE205335	497	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	498	31	0	27	0.0	0.8709677419354839	0.09060169011354446	0.10402416437864304	Epithelial cells	3	31			False		
GSE205335	499	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	500	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	501	31	0	31	0.0	1.0	1.9039487838745117	1.9039487838745117	Epithelial cells	6	31	0.08571428571428573	0.8717434402332361	True	0.9648089924796812	0.9624091664254047
GSE205335	502	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	503	31	0	31	0.0	1.0	1.0152106285095215	1.0152106285095215	Epithelial cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9648089924796812	0.9624091664254047
GSE205335	504	31	0	31	0.0	1.0	1.9126336574554443	1.9126336574554443	Epithelial cells	2	31			False		
GSE205335	505	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	506	31	31	0	1.0	0.0	0.028696073219180107		T/NK cells	1	31			False		
GSE205335	507	31	0	16	0.0	0.5161290322580645	3.9307150840759277	4.057979583740234	Epithelial cells	1	31			False		
GSE205335	508	31	27	0	0.8709677419354839	0.0	0.0		T/NK cells	1	31			False		
GSE205335	509	31	0	31	0.0	1.0	0.207915261387825	0.207915261387825	Epithelial cells	1	31			False		
GSE205335	510	31	0	0	0.0	0.0	0.01620759442448616		Myeloid cells	3	31			False		
GSE205335	511	31	18	1	0.5806451612903226	0.03225806451612903	0.0	0.0	T/NK cells	1	31			False		
GSE205335	512	31	0	7	0.0	0.22580645161290322	2.3747005462646484	2.588907241821289	Epithelial cells	5	31	0.6	0.28475697986529386	True	0.9648089924796812	0.9367491602290554
GSE205335	513	31	0	23	0.0	0.7419354838709677	1.7282299995422363	1.6720367670059204	Epithelial cells	4	31			False		
GSE205335	514	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	515	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	516	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	517	31	0	4	0.0	0.12903225806451613	3.514403820037842	3.599320888519287	Epithelial cells	1	31			False		
GSE205335	518	31	0	0	0.0	0.0	0.0729764997959137		Mast cells	1	31			False		
GSE205335	519	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	520	31	0	31	0.0	1.0	0.6997320652008057	0.6997320652008057	Epithelial cells	1	31			False		
GSE205335	521	31	31	0	1.0	0.0	0.03237684816122055		T/NK cells	1	31			False		
GSE205335	522	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	523	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	524	31	0	6	0.0	0.1935483870967742	3.565755605697632	3.4580154418945312	Epithelial cells	1	31			False		
GSE205335	525	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	526	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	527	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE205335	528	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	529	31	0	24	0.0	0.7741935483870968	1.9549610614776611	1.9957033395767212	Epithelial cells	4	31			False		
GSE205335	530	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	531	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	532	31	31	0	1.0	0.0	0.08159706741571426		T/NK cells	1	31			False		
GSE205335	533	31	0	31	0.0	1.0	0.9859597086906433	0.9859597086906433	Epithelial cells	2	31			False		
GSE205335	534	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	535	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	536	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	537	31	0	31	0.0	1.0	0.26940634846687317	0.26940634846687317	Epithelial cells	1	31			False		
GSE205335	538	31	0	9	0.0	0.2903225806451613	2.479700803756714	2.4819164276123047	Epithelial cells	6	31	0.6571428571428573	0.1561749271137024	True	0.9648089924796812	0.9367491602290554
GSE205335	539	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	1	31			False		
GSE205335	540	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	541	31	30	1	0.967741935483871	0.03225806451612903	0.07964565604925156	0.0	T/NK cells	1	31			False		
