gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
VTCN1,36,0.2973332463077587,1.1409288030335086e-12,0.3822275773112691,1.534710041115151e-20,4.716971507473645,100.0,8.718597603181062e-11,3.518322769256484e-18,12.0
SCNN1B,37,0.2957163741987653,1.529018337298619e-12,0.28384263494916323,1.2412471435375523e-11,2.3861633502992663,99.81785063752277,1.1202187351415516e-10,4.742598460933065e-10,66.0
ERMP1,38,0.29565024957575486,1.5473759336742623e-12,0.2981178645712151,9.891580810063597e-13,3.7246838209486697,100.0,1.1202187351415516e-10,4.773989264646483e-11,53.0
LYPD1,39,0.2947029399179592,1.83528507282716e-12,0.24694373875735842,4.519988066790947e-09,1.550705475973769,100.0,1.294581855217312e-10,9.639137342435577e-08,112.0
SLC6A14,40,0.29379164149887416,2.1614023731518707e-12,0.2746563621370926,5.868122539028095e-11,1.01268572754461,97.0856102003643,1.4865044821351992e-10,1.8992006005725045e-09,75.0
SUSD2,41,0.2899432263260787,4.284690678109272e-12,0.30550996905541977,2.522833009064514e-13,2.7668315392857443,100.0,2.8064723941615733e-10,1.508763827812278e-11,43.0
LHFPL1,42,0.2888730381342169,5.173264726029691e-12,0.2564047750906944,1.0857357350924632e-09,0.38543577958664943,93.98907103825137,3.309686339838995e-10,2.817791516263553e-08,96.0
ENTPD3,43,0.2879770026199784,6.0537618217346396e-12,0.32707518341820796,3.736858992934807e-15,2.482992125879581,99.4535519125683,3.784976993543635e-10,2.9371711684467583e-13,33.0
TSPAN15,44,0.28613803293693324,8.343768376421029e-12,0.3654800208408078,8.594667936156409e-19,4.962205339349568,100.0,5.100823734118722e-10,1.2444174469666465e-16,18.0
CXCR1,45,0.28518545556584673,9.84325480385028e-12,0.18986392183802156,7.488074524274902e-06,0.3041088778785012,85.61020036429873,5.886694340302635e-10,7.357033220100091e-05,212.0
SLCO2A1,46,0.2838744511043183,1.2344630640066052e-11,0.30205893153757013,4.797492731886338e-13,2.7001091914346356,100.0,7.225548700174832e-10,2.5380581741190994e-11,48.0
SUSD6,47,0.281485024013348,1.8594741865249e-11,0.2906934132680042,3.752672693392423e-12,3.763833820821133,100.0,1.0657111431520833e-09,1.5882465506957779e-10,61.0
TMPRSS13,48,0.2809407515554145,2.04022362199314e-11,0.32681596683190495,3.938971511972471e-15,2.5263458143956345,100.0,1.1454398334904342e-09,3.010030730398963e-13,34.0
SLC37A1,49,0.27629674046248187,4.4653988694713735e-11,0.32739251121899854,3.5032600674631354e-15,3.00060624613901,100.0,2.4568624579831495e-09,2.834549542820908e-13,32.0
SLC26A9,50,0.27553516383236515,5.070363443959145e-11,0.23980411941154944,1.2763385645552986e-08,0.5320211270085636,98.90710382513662,2.735013693006198e-09,2.40493656924084e-07,123.0
HLA-A,51,0.2720239610415511,9.062205034270532e-11,0.2613973710263033,4.996036792661386e-10,9.005668625804564,100.0,4.794255009476583e-09,1.4024588996542318e-08,88.0
PLPP2,52,0.2713864261859954,1.0060925414586989e-10,0.33265287457639553,1.188342917225413e-15,4.549371548129342,100.0,5.222189776514869e-09,1.0679441854302146e-13,29.0
PROM2,53,0.2712645178601862,1.0263760021998542e-10,0.3721685357217661,1.7710897989763856e-19,3.614847868341339,100.0,5.228815522318146e-09,2.787890464188749e-17,16.0
TNFRSF1A,54,0.26885311170820325,1.5201420681818902e-10,0.2832983541171813,1.3631039880365757e-11,5.297963080773894,100.0,7.603474235578872e-09,5.067431177146783e-10,68.0
VSIG8,55,0.2684334137127025,1.6270458209329725e-10,0.2506543287085321,2.6014326952281053e-09,0.25686893416214507,77.77777777777779,7.992862595333227e-09,5.96378445381043e-08,107.0
CX3CL1,56,0.26709205010831255,2.0201766785057687e-10,0.28291270354623954,1.4564403925151362e-11,3.8862049706681527,100.0,9.745081183374977e-09,5.342223359745519e-10,69.0
CCR3,57,0.2669870763628486,2.054579093550522e-10,0.22852533436675446,6.15905859341395e-08,0.15067068456460234,87.43169398907104,9.745081183374977e-09,1.0394828337718883e-06,134.0
EPHA1,58,0.2629642046218595,3.9026743999817887e-10,0.3983539740496599,2.537707105393722e-22,3.094756524637792,100.0,1.78937621239165e-08,6.98123224693813e-20,10.0
FCER1A,59,0.26271805267278286,4.057516156834766e-10,0.23499518739897698,2.521577207814637e-08,0.7734400947579438,92.34972677595628,1.8298732700741706e-08,4.44670442224235e-07,128.0
MFSD2A,60,0.26254753341505643,4.1682707143013657e-10,0.2540492442360151,1.557055332763359e-09,2.5183030369446504,100.0,1.849502054039203e-08,3.929779101313762e-08,99.0
NCMAP,61,0.2613084342523313,5.06632421564661e-10,0.2969799295574132,1.2165010430727894e-12,2.5404346477607427,100.0,2.21229490749902e-08,5.6721938465987177e-11,55.0
RHBDF2,62,0.2595696585334015,6.650565574951708e-10,0.2278816006497351,6.721719883683913e-08,2.772694933379217,100.0,2.8587040463581482e-08,1.113942855422557e-06,137.0
LYPD3,63,0.2590981121884869,7.157400334880389e-10,0.25189734528781155,2.157616529968714e-09,1.9173050185837848,100.0,3.029232049423992e-08,5.2050863761033765e-08,102.0
GJB6,64,0.2558498680446864,1.1823674363293332e-09,0.21580510966400293,3.3039646649773073e-07,0.8840443481476963,95.08196721311475,4.8547653990179045e-08,4.5411798723138e-06,162.0
MR1,65,0.25555587626093784,1.2369004540584542e-09,0.2918517613924624,3.0556221948281836e-12,1.7169369970660524,100.0,5.0039899251688344e-08,1.3342883584083067e-10,59.0
IL20RA,66,0.254453755959507,1.4639516949909605e-09,0.2907774859654178,3.6972368676401495e-12,2.221574453261514,99.81785063752277,5.836711757855264e-08,1.5882465506957779e-10,60.0
SLC6A20,67,0.25409868298923594,1.5453749044809945e-09,0.25940111518633513,6.827577330313238e-10,1.3833377553179482,99.81785063752277,6.073323374610309e-08,1.8414377682050702e-08,92.0
SLC5A1,68,0.25381715691855833,1.6130451137169748e-09,0.24942962856639256,3.1248443947157344e-09,1.5211596489067025,97.99635701275045,6.249981842021687e-08,6.715974163955457e-08,111.0
CD1A,69,0.2535288142814952,1.6853363244471497e-09,0.22814528363127612,6.485485975833089e-08,0.7950714443744012,96.35701275045537,6.36157971923991e-08,1.0879007267998065e-06,135.0
HLA-DRA,70,0.2535180451155083,1.6880963995075005e-09,0.21174089535976393,5.533671961205982e-07,8.322059120640004,100.0,6.36157971923991e-08,7.184471108893923e-06,169.0
TDGF1,71,0.252589038376661,1.943476898644241e-09,0.21991497204798555,1.9412247802214195e-07,0.8089775012468057,96.17486338797814,7.22500668671663e-08,2.840631749511837e-06,153.0
TMEM154,72,0.25057893771927087,2.6310301845067643e-09,0.25023835499043995,2.768864442408256e-09,0.6873478424592225,100.0,9.523636891550143e-08,6.192801691922856e-08,109.0
PMEPA1,73,0.25000483173260074,2.8673974253967574e-09,0.2790845943576787,2.795186401364848e-11,3.910593237649594,100.0,1.024442898346296e-07,9.493281222413207e-10,73.0
CXCR2,74,0.24983160389308318,2.942680573899553e-09,0.19000707502710437,7.368327773242585e-06,0.3306191422524379,95.81056466302368,1.0378608024099576e-07,7.26532964307898e-05,211.0
ABCA4,75,0.2496861911372995,3.007354292653871e-09,0.1407619067656769,0.0009426066802134891,0.6417286946069473,100.0,1.0472445138089618e-07,0.004901911110146141,361.0
CDH3,76,0.24952755991166903,3.079481137099523e-09,0.2597521219379173,6.463967741984959e-10,4.361500225602071,100.0,1.0589565760200983e-07,1.76063121368323e-08,91.0
CADM1,77,0.24943328220580824,3.1231403828834925e-09,0.2624808617667233,4.212370397100691e-10,3.3074663813642506,100.0,1.0607110115200602e-07,1.2071073919191667e-08,86.0
ABCA13,78,0.2491167932739766,3.274143543326415e-09,0.1210484631006027,0.0045079273274048,0.22198063678772662,99.08925318761385,1.0984352302062155e-07,0.018537082328386554,425.0
MPZL3,79,0.24782418831696865,3.96786943469004e-09,0.35017303887712486,2.7839758261940694e-17,2.6626318602663064,100.0,1.31513359214847e-07,3.063486999143954e-15,24.0
CLDN10,80,0.2476809380672851,4.053010994432155e-09,0.2853144274652222,9.625795919892367e-12,2.0691082766559137,98.72495446265937,1.3273611006765308e-07,3.7829377965177e-10,65.0
HLA-DMA,81,0.24626707423644123,4.994293487075723e-09,0.24423222139979947,6.730158099484742e-09,4.971138908943493,100.0,1.6050280369849e-07,1.3816914128121288e-07,114.0
GPR132,82,0.24623554085862773,5.017535848080748e-09,0.2618787235311233,4.631779990312049e-10,1.6819579279813073,100.0,1.6050280369849e-07,1.31361100549984e-08,87.0
C5AR2,83,0.2457319878619008,5.4032231250265625e-09,0.2157720645868758,3.3179831128137906e-07,0.7493037158018591,99.63570127504553,1.7085364157411578e-07,4.5411798723138e-06,163.0
LAMP1,84,0.2441551811038469,6.806242908956483e-09,0.20928829682644642,7.517313730941343e-07,6.273806504893116,100.0,2.1038173306223913e-07,9.618665150613784e-06,173.0
PCDH7,85,0.24384957629423346,7.1163594664117335e-09,0.23595661477785188,2.2032402941088102e-08,2.4556681300576035,100.0,2.1752338768998532e-07,3.9357883435671015e-07,127.0
GPR87,86,0.24335933873576818,7.6426626808671e-09,0.1838282161001646,1.4615376603798106e-05,0.08631391523447303,53.73406193078324,2.2932893001541734e-07,0.00013402300345682864,223.0
SLC20A2,87,0.24333540019073105,7.669306274597744e-09,0.2414651996673863,1.0054061446717232e-08,3.476130223432147,100.0,2.2932893001541734e-07,1.9898361899222376e-07,117.0
IGSF8,88,0.24291546993657054,8.151602490748196e-09,0.28332620902043587,1.3565934405403532e-11,5.9764042644430155,100.0,2.4112966077471277e-07,5.067431177146783e-10,67.0
VLDLR,89,0.24280901305053712,8.278467092987022e-09,0.261118141893117,5.219961300745121e-10,2.1400092116269716,100.0,2.422772656681627e-07,1.4384383839283697e-08,89.0
TMPRSS11E,90,0.24251701674941836,8.63634423907023e-09,0.20172748415970695,1.8892436201690361e-06,0.2898104830552729,75.40983606557377,2.4923693520564644e-07,2.1746063594497986e-05,190.0
ADCYAP1R1,91,0.24246831785083373,8.697472111865524e-09,0.2549941585803341,1.3479741705637052e-09,1.6489781944875308,98.72495446265937,2.4923693520564644e-07,3.4656793861876195e-08,97.0
SPINT2,92,0.2414083638829361,1.0136774536920275e-08,0.302594754731324,4.344286944226559e-13,5.244707073647575,100.0,2.874872860934812e-07,2.4390068129729113e-11,45.0
EPHA2,93,0.2412744939149995,1.0334210191798002e-08,0.20164861646298474,1.9071466838021474e-06,3.841480832334989,100.0,2.900960432411868e-07,2.176996069352576e-05,192.0
MUC16,94,0.2405808231894148,1.1418453516201822e-08,0.28243830636509365,1.5798459414072383e-11,2.062456340901956,100.0,3.1729460225324456e-07,5.718626558962253e-10,70.0
TMEM211,95,0.24021526115053518,1.203340267380386e-08,0.25250992334259387,1.9668825941042865e-09,1.501611661054476,95.62841530054644,3.310389075563442e-07,4.831155371768653e-08,101.0
CXCL16,96,0.23997345719973456,1.2457672781082394e-08,0.2315789617720072,4.054002835626562e-08,4.717087093653565,100.0,3.38576667143171e-07,6.970351125505419e-07,132.0
MILR1,97,0.23984469995838548,1.2689468255217954e-08,0.1921094742539307,5.806878358791822e-06,1.2176016125123994,100.0,3.38576667143171e-07,5.894731500013396e-05,205.0
SLC46A3,98,0.23981091372198884,1.275098081086207e-08,0.2251007595381562,9.776862491522178e-08,1.8548720100851535,100.0,3.38576667143171e-07,1.5728741938115504e-06,139.0
CEACAM1,99,0.23978426648567341,1.279969952122493e-08,0.25115599559306956,2.412560229533975e-09,2.6354479545406817,100.0,3.38576667143171e-07,5.624536602922004e-08,106.0
FAT2,100,0.238181421918714,1.6086417079737207e-08,0.17286608698430567,4.6642499283182864e-05,0.8654968354827798,100.0,4.174880508146892e-07,0.000374091882005936,251.0
ADGRG1,101,0.2363531207733673,2.0836089002940284e-08,0.30327000476838084,3.832498025169113e-13,4.707523015361059,100.0,5.307414893248956e-07,2.196500430675048e-11,44.0
MUC4,102,0.23617575304834545,2.1363247676419068e-08,0.2218272306503999,1.5103399128502846e-07,1.0345394287913903,99.4535519125683,5.391770124571455e-07,2.2704618034159196e-06,150.0
DDR1,103,0.2360979182757333,2.1598637353025158e-08,0.33155627516901187,1.4913247908210065e-15,5.127861009763675,100.0,5.401622850742929e-07,1.2432225756207843e-13,31.0
ART3,104,0.2357085618403285,2.2814340511469007e-08,0.1822174448153815,1.7408375987411513e-05,0.3303101569861934,90.7103825136612,5.65425682405867e-07,0.0001575343498071351,226.0
HLA-DRB1,105,0.2352503617000446,2.432994321112434e-08,0.19428698169964323,4.525089026146979e-06,7.677907982235384,100.0,5.976042301232416e-07,4.662367007839078e-05,202.0
DUOX2,106,0.2344372689571838,2.7262631270894612e-08,0.1544736851042438,0.0002801303539910743,0.4106844532782542,99.08925318761385,6.637123772232838e-07,0.001751451372339649,312.0
F11R,107,0.23419923780100876,2.8184026522917078e-08,0.3798010144939163,2.7903791437696675e-20,5.306920522193446,100.0,6.801250610924989e-07,5.4830950175073964e-18,13.0
CD82,108,0.2334686581018997,3.1204108103394963e-08,0.2502980632670356,2.744203768494744e-09,3.848410463532971,100.0,7.464565338473003e-07,6.187954563220525e-08,108.0
TNFRSF21,109,0.23309829176049113,3.285243405668216e-08,0.2500603859917058,2.843652641750516e-09,4.986531311872767,100.0,7.791124662925227e-07,6.258310733964535e-08,110.0
HYAL2,110,0.2328087183817725,3.419955418564421e-08,0.20594884891300816,1.1341697686955154e-06,4.554342644582327,100.0,8.041279791855318e-07,1.3684653656497207e-05,181.0
SLC46A2,111,0.23139199366773122,4.159852099042051e-08,0.12449291638284624,0.0034814060557200083,0.3901300423850639,88.34244080145719,9.69809586819041e-07,0.014871658477151776,413.0
DUOXA1,112,0.23110283506672163,4.3288361325433105e-08,0.1766685767125164,3.143270651907147e-05,0.8098262459837386,97.26775956284153,1.000725058876189e-06,0.000265249618509097,239.0
ADAM28,113,0.23069011698938865,4.5815715044121605e-08,0.28046499419003995,2.2121862998604633e-11,2.2794219748189732,100.0,1.050325267386488e-06,7.802210911430941e-10,71.0
ILDR1,114,0.23035753424560676,4.7955583279222246e-08,0.3534918890115965,1.3307604109738343e-17,2.768511150114654,99.81785063752277,1.0852114047721674e-06,1.6640554048131901e-15,21.0
AQP5,115,0.23033160370003736,4.812642362130295e-08,0.3425599322200275,1.4647914151206607e-16,5.386172492673448,99.81785063752277,1.0852114047721674e-06,1.492459697406273e-14,26.0
GJB5,116,0.23013661262982563,4.943007973242581e-08,0.22323914917924545,1.2530368557664255e-07,0.9137155181825196,93.26047358834244,1.105545929625231e-06,1.9365755001199084e-06,146.0
EPCAM,117,0.22992780503370427,5.086394661734689e-08,0.4063118198916245,3.079808373770103e-23,7.857117821580673,100.0,1.1284412672929137e-06,1.0590691045301942e-20,8.0
P2RY2,118,0.2297082717491362,5.24147982036068e-08,0.25184147296524245,2.1758812550050467e-09,0.9152126312507448,100.0,1.1535448788649784e-06,5.2050863761033765e-08,103.0
OXGR1,119,0.22941285911618434,5.4573973789066185e-08,0.22481183783641834,1.0162153525913835e-07,0.7249473995415399,92.53187613843352,1.1915317610612782e-06,1.6253537412667999e-06,140.0
EFNA1,120,0.22858398511862674,6.110118731631747e-08,0.29443404690851943,1.9261451537406677e-12,5.695989118767203,100.0,1.3235383173794437e-06,8.546492448291253e-11,58.0
SPACA4,121,0.228174087915599,6.460171537970607e-08,0.21991485980694772,1.941253249393767e-07,0.5961369425199157,95.08196721311475,1.3884321797622766e-06,2.840631749511837e-06,154.0
ALPL,122,0.22799083330613784,6.622866655663815e-08,0.27337968324314965,7.249142193323604e-11,5.020231777579842,100.0,1.4123648193590043e-06,2.2661807015719587e-09,78.0
GPR84,123,0.226751158845457,7.832128082123612e-08,0.15932413652798738,0.00017786282306544396,0.9892080842062088,100.0,1.64880206933935e-06,0.0012081496944519416,291.0
ACKR2,124,0.22673290328915868,7.851438425425475e-08,0.2340590123202781,2.8740854304275208e-08,1.1842449048856676,100.0,1.64880206933935e-06,5.00418292348488e-07,130.0
BAMBI,125,0.22640355934600281,8.207811836205389e-08,0.24104688202375202,1.0678486666021756e-08,3.6711847224988876,100.0,1.7105826031364414e-06,2.068768790015905e-07,120.0
HLA-C,126,0.22521841606202023,9.624036311030892e-08,0.2203644825180762,1.830379972545359e-07,8.923265935980254,100.0,1.9906559317027055e-06,2.7071910239098297e-06,152.0
F2RL1,127,0.2251386870429323,9.727343686885779e-08,0.2968457676032561,1.2464624492864262e-12,3.5536017629166463,100.0,1.997009140494237e-06,5.715030329978264e-11,56.0
TLR5,128,0.22396998603638377,1.1370215565703022e-07,0.2279908881039796,6.622817419044678e-08,1.0478124076877364,100.0,2.3169972608332604e-06,1.1042042860479946e-06,136.0
IFNGR2,129,0.22380519325116668,1.1622394943200121e-07,0.1631434831933702,0.0001232273379833757,5.039389608910098,100.0,2.3509712124076128e-06,0.0008670035979341855,284.0
GJB4,130,0.22374940826199594,1.170897801682142e-07,0.1734478279662989,4.3933241260671164e-05,0.3746358208754812,82.69581056466302,2.3511969725748707e-06,0.0003544291692319835,250.0
AQP9,131,0.22366039657595838,1.1848422110696659e-07,0.12606512605624098,0.003087587434212512,1.0022050777613931,99.81785063752277,2.361957190328008e-06,0.013546974531927623,404.0
ALPP,132,0.22330707573511027,1.2417899448673205e-07,0.21778145895769402,2.5617335035940293e-07,2.028867659724495,97.632058287796,2.457672041964028e-06,3.6514657349156347e-06,157.0
CEACAM6,133,0.22291642097709014,1.3078289172181203e-07,0.1918268552283232,5.996693211642286e-06,1.6593610754916166,97.0856102003643,2.5698838223336066e-06,6.042821620962611e-05,207.0
GPR143,134,0.22284323834570258,1.3205714193543355e-07,0.22241199681266563,1.398126504296244e-07,2.184320802110185,100.0,2.576519130953033e-06,2.124997797413794e-06,148.0
S1PR2,135,0.22192759228849696,1.4904824891969e-07,0.24126773990024952,1.0344269369712035e-08,3.345018899430104,100.0,2.887547413930051e-06,2.0326489311484152e-07,118.0
MST1R,136,0.2195983526565477,2.0231543805982059e-07,0.21820496340146073,2.4250438339287524e-07,2.273834610051912,100.0,3.881794575113251e-06,3.4896850660752005e-06,156.0
DUOX1,137,0.2195652506565179,2.0319099193613526e-07,0.21590484557871187,3.2619994005095103e-07,1.577669762629245,100.0,3.881794575113251e-06,4.5094273119606345e-06,161.0
GPR39,138,0.21936077235794987,2.0868098419240884e-07,0.25125046877366225,2.3785141026126172e-09,1.273573408113631,99.4535519125683,3.932064298036416e-06,5.592557518194282e-08,105.0
HLA-DRB5,139,0.21928624524532148,2.107172727079237e-07,0.18031106131675959,2.136968508090745e-05,5.781931804173391,100.0,3.943423246391143e-06,0.0001890289506674482,229.0
CLDN3,140,0.21912111421744065,2.1529755833326502e-07,0.37293814745978576,1.4732449917213847e-19,8.002946292815077,100.0,3.982022385467311e-06,2.5330606076409557e-17,15.0
TCIRG1,141,0.21910766548652133,2.1567478569052322e-07,0.20430102002918482,1.3859193205897532e-06,4.76347270202785,100.0,3.982022385467311e-06,1.650503918156888e-05,184.0
FGFRL1,142,0.21887650379969079,2.2225913928124507e-07,0.21414865475812148,4.081792037145482e-07,4.480913614951305,100.0,4.0762326144180344e-06,5.477565802042547e-06,165.0
TNFRSF19,143,0.2178785340541952,2.529760934400307e-07,0.22259210582708633,1.365215505849546e-07,2.8711737136835502,100.0,4.608855848036586e-06,2.0865043647733894e-06,147.0
LTBR,144,0.2171343203483924,2.7850387538276486e-07,0.3180485571413593,2.2714236719941378e-14,4.802753833381396,100.0,5.040553691960435e-06,1.6022273132450957e-12,37.0
HRH1,145,0.21647560926967413,3.0315381643461915e-07,0.21702324978982002,2.825204224826552e-07,1.9329142876124374,100.0,5.415429539036606e-06,3.965375929845839e-06,159.0
NIPAL3,146,0.21612835272163558,3.1698110786341776e-07,0.24006420274030768,1.2296778233225132e-08,2.360296621785103,100.0,5.625903404724272e-06,2.349197008305718e-07,122.0
CD55,147,0.21583593894858494,3.2909376302804805e-07,0.2668483349407093,2.1009247729135718e-10,4.020505992989179,100.0,5.770149621793193e-06,6.0838358424055116e-09,85.0
SLC11A2,148,0.21583097123860914,3.293033408293462e-07,0.24334266710633737,7.661208693134019e-09,3.6128953826533343,100.0,5.770149621793193e-06,1.5497047878538004e-07,115.0
SLC15A2,149,0.21557461621220944,3.402945874394433e-07,0.25900949719603183,7.256753740930328e-10,1.9607314269627363,100.0,5.925002595227269e-06,1.9195509174326283e-08,94.0
JAG1,150,0.2147350006745392,3.788206559807718e-07,0.2544930350704538,1.455204851140011e-09,3.368598365845222,100.0,6.554312104422032e-06,3.7067301347094174e-08,98.0
HLA-B,151,0.21431686736939817,3.995399922071784e-07,0.2069555569982908,1.0026304090741349e-06,9.052301296571349,100.0,6.869590741012174e-06,1.2424487636770022e-05,178.0
OSMR,152,0.21312186505092567,4.6494254791494446e-07,0.1924121558662758,5.60995374113382e-06,2.671315924677656,100.0,7.944453101329269e-06,5.737168305523843e-05,203.0
CLCA2,153,0.21292086674385227,4.769097431702028e-07,0.1683872665080147,7.345992747371731e-05,0.23072492151105037,86.15664845173042,8.098633971982888e-06,0.0005476646625479575,268.0
LY6G6C,154,0.21283405686266696,4.821694127712636e-07,0.29058382692368195,3.826153115105228e-12,1.097016575599685,90.52823315118397,8.137718125973904e-06,1.5948101847961336e-10,62.0
LY6E,155,0.21186854786950515,5.445591092391381e-07,0.16888123978569236,6.990973528739645e-05,7.014069030178149,100.0,9.024591021185956e-06,0.0005283562686143617,265.0
